afnRemovalShipmentId,dataStartTime,dataEndTime,requestDate,orderId,shipmentDate,skuId,fnsku,disposition,shippedQuantity,carrier,trackingNumber,orderType,warehouseId
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:36:11+05:30,617,X0011QN7CN,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:35:01+05:30,617,X0011QN7CN,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:29:41+05:30,617,X0011QN7CN,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:29:47+05:30,617,X0011QN7CN,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:36:54+05:30,559,X0011QNT4T,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:35:40+05:30,559,X0011QNT4T,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:30:24+05:30,559,X0011QNT4T,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:37:38+05:30,508,X0011QNOR1,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:32:14+05:30,508,X0011QNOR1,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:18:20+05:30,847,X0011QNP2P,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:17:36+05:30,847,X0011QNP2P,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:18:12+05:30,645,X0011QNOV7,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:36:07+05:30,645,X0011QNOV7,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:36:02+05:30,689,X0011KTNPT,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:34:46+05:30,689,X0011KTNPT,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:18:27+05:30,608,X0011KTNM7,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:17:37+05:30,608,X0011KTNM7,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:31:05+05:30,123,X000Z99K5Z,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:34:05+05:30,500,X0011KTN9Z,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:34:02+05:30,500,X0011KTN9Z,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:32:53+05:30,500,X0011KTN9Z,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:35:59+05:30,500,X0011KTN9Z,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:34:44+05:30,500,X0011KTN9Z,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:29:37+05:30,621,X0011NV4QH,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:36:39+05:30,621,X0011NV4QH,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:18:32+05:30,797,X0011M6LH5,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:30:18+05:30,1261,X0011NV6UB,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:37:31+05:30,767,X0011NV4UN,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:32:12+05:30,767,X0011NV4UN,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:33:56+05:30,666,X0011NV4R1,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:32:50+05:30,666,X0011NV4R1,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:35:52+05:30,789,X0011M6LGL,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:17:56+05:30,789,X0011M6LGL,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:17:49+05:30,712,X0011M6LCF,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:18:28+05:30,712,X0011M6LCF,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:18:12+05:30,603,X0011KTNBX,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:32:04+05:30,717,X0011KTNQN,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:30:57+05:30,717,X0011KTNQN,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:33:53+05:30,705,X0011QNT9T,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:18:02+05:30,591,X0011QNT67,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:17:16+05:30,591,X0011QNT67,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-05T09:42:41+05:30,874,X0011QNP43,Sellable,1,Destruction,05/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:35:41+05:30,628,X0011NV4RB,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:36:16+05:30,628,X0011NV4RB,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:33:18+05:30,628,X0011NV4RB,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:17:42+05:30,615,X0011QN7BT,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:17:27+05:30,615,X0011QN7BT,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:17:12+05:30,688,X0011QN7FZ,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:17:57+05:30,688,X0011QN7FZ,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:31:49+05:30,487,X0011NV4MB,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:32:26+05:30,487,X0011NV4MB,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:37:42+05:30,487,X0011NV4MB,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:30:27+05:30,781,X0011NV4VH,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:35:12+05:30,781,X0011NV4VH,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:36:19+05:30,623,X0011QNOUN,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:33:21+05:30,623,X0011QNOUN,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-05T09:44:31+05:30,526,X0011QNWR3,Sellable,1,Destruction,05/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:33:43+05:30,626,X0011NV6OR,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:33:49+05:30,626,X0011NV6OR,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:36:30+05:30,548,X0011NV6L5,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:29:54+05:30,548,X0011NV6L5,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:34:57+05:30,548,X0011NV6L5,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:36:08+05:30,548,X0011NV6L5,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:37:44+05:30,579,X0011KTNMH,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:35:21+05:30,780,X0011NV6SX,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:36:25+05:30,580,X0011NV4Q7,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:29:49+05:30,580,X0011NV4Q7,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:30:02+05:30,580,X0011NV4Q7,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:35:03+05:30,580,X0011NV4Q7,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:32:34+05:30,784,X0011QNP11,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:35:21+05:30,538,X0011NV6KB,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:31:58+05:30,538,X0011NV6KB,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:37:04+05:30,538,X0011NV6KB,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:30:00+05:30,661,X0011KTNNV,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:34:43+05:30,661,X0011KTNNV,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:17:21+05:30,478,X0011QNWPP,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:18:00+05:30,478,X0011QNWPP,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:34:25+05:30,606,X0011QNWTV,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:31:33+05:30,606,X0011QNWTV,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-05T09:43:12+05:30,693,X0011QNTAX,Sellable,1,Destruction,05/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:18:12+05:30,658,X0011KTP39,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:29:46+05:30,549,X0011KTNBD,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:34:40+05:30,549,X0011KTNBD,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:35:50+05:30,549,X0011KTNBD,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:33:36+05:30,549,X0011KTNBD,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:31:17+05:30,726,X0011KTNSV,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:17:28+05:30,794,X0011NV6TH,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:18:14+05:30,794,X0011NV6TH,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:17:27+05:30,794,X0011NV6TH,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:17:59+05:30,644,X0011KTNP9,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:18:34+05:30,644,X0011KTNP9,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:17:52+05:30,644,X0011KTNP9,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:33:29+05:30,437,X00103VQ7F,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:34:15+05:30,437,X00103VQ7F,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:31:07+05:30,437,X00103VQ7F,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:32:12+05:30,543,X0011QN7B9,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:34:05+05:30,543,X0011QN7B9,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:32:02+05:30,577,X0011M7DB3,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:37:09+05:30,577,X0011M7DB3,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:18:26+05:30,492,X0011KTOXZ,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:32:14+05:30,492,X0011KTOXZ,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-05T09:47:38+05:30,553,X0011KTNL3,Sellable,1,Destruction,05/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-05T09:42:41+05:30,553,X0011KTNL3,Sellable,1,Destruction,05/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:35:31+05:30,490,X0011NV6IX,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:36:31+05:30,491,X0011KTN8V,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:35:58+05:30,491,X0011KTN8V,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:18:00+05:30,491,X0011KTN8V,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:33:40+05:30,491,X0011KTN8V,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:18:05+05:30,187,X000ZHAXNF,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:17:39+05:30,610,X0011QNT6H,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:17:40+05:30,290,B06XCP6CCZ,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:18:06+05:30,800,X0011QNP0H,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-05T09:46:38+05:30,545,X0011QNOSF,Sellable,1,Destruction,05/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-05T09:44:30+05:30,545,X0011QNOSF,Sellable,1,Destruction,05/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:32:11+05:30,823,X0011KTNTP,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:37:30+05:30,151,X000ZL14QV,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:30:20+05:30,737,X0011QN7H3,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:35:00+05:30,737,X0011QN7H3,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:30:43+05:30,737,X0011QN7H3,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:33:24+05:30,737,X0011QN7H3,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-05T09:45:30+05:30,730,X0011QNTCL,Sellable,1,Destruction,05/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-05T09:45:33+05:30,730,X0011QNTCL,Sellable,1,Destruction,05/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-05T09:43:10+05:30,730,X0011QNTCL,Sellable,1,Destruction,05/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-05T09:43:51+05:30,884,X0011NV4YJ,Sellable,1,Destruction,05/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:29:49+05:30,519,X0011QNOQR,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:34:58+05:30,519,X0011QNOQR,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:36:14+05:30,519,X0011QNOQR,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:32:38+05:30,754,X0011M6LE3,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:33:48+05:30,754,X0011M6LE3,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:30:48+05:30,754,X0011M6LE3,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:37:08+05:30,864,X0011M6LI9,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:29:55+05:30,864,X0011M6LI9,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:35:02+05:30,864,X0011M6LI9,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:35:45+05:30,864,X0011M6LI9,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:32:44+05:30,864,X0011M6LI9,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:32:50+05:30,864,X0011M6LI9,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:35:28+05:30,619,X0011QNT7B,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:36:33+05:30,298,X000ZXE89J,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:33:30+05:30,685,X0011M6LCP,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:34:13+05:30,634,X0011KUBR3,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:31:16+05:30,634,X0011KUBR3,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:32:17+05:30,596,X0011QN7CD,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:30:01+05:30,596,X0011QN7CD,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:35:07+05:30,596,X0011QN7CD,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:18:01+05:30,554,X0011KTOZD,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:35:26+05:30,540,X0011KTNLD,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:36:46+05:30,540,X0011KTNLD,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:33:13+05:30,540,X0011KTNLD,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:34:09+05:30,776,X0011QNTD5,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:31:14+05:30,776,X0011QNTD5,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:31:56+05:30,665,X0011NV6O7,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:37:06+05:30,813,X0011QNTDF,Sellable,1,Destruction,03/08/2020,Return,1
