afnRemovalShipmentId,afnRemovalOrderId,dataStartTime,dataEndTime,requestDate,shipmentDate,skuId,fnsku,disposition,shippedQuantity,carrier,trackingNumber
,108,2019-01-01,2024-03-19,2020-08-19,2020-10-20,1470,X0014N379L,Sellable,3,DRUDE,003406018110100534269
,108,2019-01-01,2024-03-19,2020-08-19,2020-10-20,1358,X0014MYLDD,Sellable,10,DRUDE,003406018110100534269
,108,2019-01-01,2024-03-19,2020-08-19,2020-10-20,1335,X0014N2SKP,Sellable,15,DRUDE,003406018110100534269
,108,2019-01-01,2024-03-19,2020-08-19,2020-10-20,1226,X0013V65F7,Sellable,2,DRUDE,003406018110100534269
,108,2019-01-01,2024-03-19,2020-08-19,2020-10-20,1555,X00151O97V,Sellable,4,DRUDE,003406018110100534269
,108,2019-01-01,2024-03-19,2020-08-19,2020-10-20,1534,X00151MBLH,Sellable,2,DRUDE,003406018110100534269
,108,2019-01-01,2024-03-19,2020-08-19,2020-10-20,1312,X0014N3737,Sellable,8,DRUDE,003406018110100534269
,108,2019-01-01,2024-03-19,2020-08-19,2020-10-20,1525,X00151NX3R,Sellable,12,DRUDE,003406018110100534269
,108,2019-01-01,2024-03-19,2020-08-19,2020-10-20,1472,X0014N2SJB,Sellable,3,DRUDE,003406018110100534269
,108,2019-01-01,2024-03-19,2020-08-19,2020-10-20,1326,X0014N37B9,Sellable,13,DRUDE,003406018110100534269
,108,2019-01-01,2024-03-19,2020-08-19,2020-08-22,1123,X0013LGIPJ,Sellable,3,AMZN,CA0010551452
,108,2019-01-01,2024-03-19,2020-08-19,2020-08-22,1142,X0013LFO0T,Sellable,3,AMZN,CA0010551452
,108,2019-01-01,2024-03-19,2020-08-19,2020-09-23,1466,X0014MYLBF,Sellable,3,"LP, LP","6G01279803477, 6G01279803576"
,108,2019-01-01,2024-03-19,2020-08-19,2020-09-23,1470,X0014N379L,Sellable,2,"LP, LP","6G01279803477, 6G01279803576"
,108,2019-01-01,2024-03-19,2020-08-19,2020-09-23,1335,X0014N2SKP,Sellable,12,"LP, LP","6G01279803477, 6G01279803576"
,108,2019-01-01,2024-03-19,2020-08-19,2020-09-23,1326,X0014N37B9,Sellable,6,"LP, LP","6G01279803477, 6G01279803576"
,108,2019-01-01,2024-03-19,2020-08-19,2020-09-23,1284,X0014MYLD3,Sellable,2,"LP, LP","6G01279803477, 6G01279803576"
,108,2019-01-01,2024-03-19,2020-08-19,2020-09-23,1312,X0014N3737,Sellable,2,"LP, LP","6G01279803477, 6G01279803576"
,108,2019-01-01,2024-03-19,2020-08-19,2020-09-23,1226,X0013V65F7,Sellable,2,"LP, LP","6G01279803477, 6G01279803576"
,108,2019-01-01,2024-03-19,2020-08-19,2020-09-23,1385,X0014N1AXB,Sellable,2,"LP, LP","6G01279803477, 6G01279803576"
,109,2019-01-01,2024-03-19,2020-08-14,2020-08-22,44,X000Z2QEZ1,Sellable,2,AMZN,CA0010554003
,109,2019-01-01,2024-03-19,2020-08-14,2020-08-22,420,X0010PMCZD,Sellable,2,AMZN,CA0010554003
,109,2019-01-01,2024-03-19,2020-08-14,2020-08-22,418,X0010SZ5ZJ,Sellable,1,AMZN,CA0010554003
,109,2019-01-01,2024-03-19,2020-08-14,2020-08-22,51,X000Z2QLMH,Sellable,1,AMZN,CA0010554003
,109,2019-01-01,2024-03-19,2020-08-14,2020-08-22,55,X000ZF18QN,Sellable,2,AMZN,CA0010554003
,109,2019-01-01,2024-03-19,2020-08-14,2020-08-22,446,X0010SZBGR,Sellable,1,AMZN,CA0010554003
,109,2019-01-01,2024-03-19,2020-08-14,2020-08-22,50,X000Z2QR8P,Sellable,3,AMZN,CA0010554003
,109,2019-01-01,2024-03-19,2020-08-14,2020-09-22,73,X000ZFE1MV,Sellable,2,LP,8G47975560122
,109,2019-01-01,2024-03-19,2020-08-14,2020-09-22,66,X000ZMXG6L,Sellable,2,LP,8G47975560122
,109,2019-01-01,2024-03-19,2020-08-14,2020-09-22,532,X0011QNOT9,Sellable,1,LP,8G47975560122
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,597,X0011QO2QN,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,515,X0011QNWQJ,Sellable,3,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,839,X0011M6LHZ,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,789,X0011M6LGL,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,838,X0011NV6UL,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,846,X0011NV6UV,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,524,X0011NV4OJ,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,268,X000ZZYGZ3,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,882,X0011M6LJD,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,523,X0011QNWPZ,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,642,X0011QNT8Z,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,682,X0011QNOXF,Sellable,3,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,784,X0011QNP11,Sellable,3,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,527,X0011NV4O9,Sellable,3,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,715,X0011QNOWV,Sellable,3,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,558,X0011NV4P3,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,716,X0011QNT9J,Sellable,4,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,528,X0011QNWS7,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,856,X0011KTP9N,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,229,X000ZUYYY1,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,652,X0011QNT7V,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,809,X0011KTP7P,Sellable,3,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,799,X0011KTP7F,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,526,X0011QNWR3,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,635,X0011KTNDV,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,885,X0011KTPA7,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,842,X0011M6LHF,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,741,X0011QNTB7,Sellable,5,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,237,X000ZV0LXX,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,728,X0011KTP6B,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,542,X0011QNOTJ,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,512,X0011QNWQ9,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,139,X000ZL14IJ,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,601,X0011QNOUX,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,734,X0011NV6QP,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,636,X0011QNOVH,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,736,X0011KTP6L,Sellable,4,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,219,X000ZUB6JH,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,476,X0011KTNJF,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,231,X000ZV0ZHP,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,649,X0011QNOVR,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,561,X0011QNOSP,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,545,X0011QNOSF,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,226,X0010GLSVB,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,759,X0011QNWYL,Sellable,3,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,803,X0011QNX0J,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,740,X0011QNWYV,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,235,X000ZVL443,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,479,X0011QNORV,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,698,X0011NV6PV,Sellable,5,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,777,X0011KTP89,Sellable,3,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,605,X0011KTNN1,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,135,X000ZOXEQ1,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,100,X000Z87A9J,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,656,X0011KTP2P,Sellable,9,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,816,X0011NV6TR,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,632,X0011QN7DH,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,679,X0011QNOX5,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,888,X0011KTPAH,Sellable,3,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,4,X000YYNVAV,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,596,X0011QN7CD,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,535,X0011QN7AZ,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,697,X0011NV6P1,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,707,X0011NVLND,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,720,X0011KTNQX,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,615,X0011QN7BT,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,737,X0011QN7H3,Sellable,3,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,242,X000ZYTBC7,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,787,X0011QNTCV,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,871,X0011NV4XZ,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,129,X000ZOX7GX,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,595,X0011NV6LP,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,872,X0011NV4WV,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,671,X0011KTNOP,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,552,X0011NV6KV,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,240,X000ZVKV3X,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,576,X0011KTP0R,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,654,X0011QNOW1,Sellable,3,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,533,X0011NV6LF,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,657,X0011KTNOZ,Sellable,3,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,637,X0011KTP25,Sellable,3,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,509,X0011QNORB,Sellable,3,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,828,X0011QNTFD,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,694,X0011M6LD9,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,579,X0011KTNMH,Sellable,4,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,695,X0011QNWXH,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,686,X0011QNWWX,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,762,X0011NV4UX,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,513,X0011NV6J7,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,566,X0011QN7A5,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,599,X0011QNT5X,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,874,X0011QNP43,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,848,X0011NV4Y9,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,573,X0011NV6K1,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,733,X0011NV4TJ,Sellable,3,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,536,X0011QNT5N,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,38,X000ZACS0N,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,569,X0011KTNAJ,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,593,X0011KTP11,Sellable,3,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,824,X0011QNP25,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,236,X000ZYTOGP,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,2242,X0017BEP6J,Sellable,15,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,710,X0011NV4SP,Sellable,3,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,590,X0011NV4PN,Sellable,3,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,774,X0011KTNTF,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,511,X0011QNT3F,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,568,X0011KTNB3,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,232,X000ZUMCO5,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,505,X0011KTOXP,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,224,X000ZUZK9T,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,578,X0011NV4PD,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,101,X000ZNSACF,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,807,X0011KTNU9,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,693,X0011QNTAX,Sellable,3,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,643,X0011NV4QR,Sellable,3,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,503,X0011KTOXF,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,815,X0011QNP1B,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,722,X0011QNWW3,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,772,X0011QNTBH,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,747,X0011NV4U3,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,124,X000ZL11SH,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,889,X0011QN7LJ,Sellable,2,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,239,X000ZYTBGN,Sellable,1,DRUDE,003406018110400991483
,109,2019-01-01,2024-03-19,2020-08-14,2020-10-06,775,X0011QNP0R,Sellable,4,DRUDE,003406018110400991483
,110,2019-01-01,2024-03-19,2020-08-05,2020-09-16,1013,X0013LGFE3,Unsellable,1,LP,6G01522947040
,110,2019-01-01,2024-03-19,2020-08-05,2020-08-26,1572,X0016K00QZ,Unsellable,1,LP,6G01520104377
,110,2019-01-01,2024-03-19,2020-08-05,2020-08-26,1826,X0016K0303,Unsellable,1,LP,6G01520104377
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,546,X0011QNOSZ,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,830,X0011QNTEJ,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,830,X0011QNTEJ,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,782,X0011QN7J1,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,782,X0011QN7J1,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,197,X000ZHB0FZ,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,197,X000ZHB0FZ,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,121,X000ZL12DB,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,517,X0011QNT2V,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,517,X0011QNT2V,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,517,X0011QNT2V,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,684,X0011NV4SF,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,684,X0011NV4SF,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,684,X0011NV4SF,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,855,X0011M6LIT,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,855,X0011M6LIT,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-05,611,X0011NV6M9,Sellable,1,Destruction,05/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-05,611,X0011NV6M9,Sellable,1,Destruction,05/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,804,X0011NV4WL,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,804,X0011NV4WL,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,804,X0011NV4WL,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-05,11,X000YYNSDB,Sellable,1,Destruction,05/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,625,X0011QN7EB,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,625,X0011QN7EB,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,625,X0011QN7EB,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,625,X0011QN7EB,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,625,X0011QN7EB,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,588,X0011KTNNB,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,868,X0011QNTF3,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,868,X0011QNTF3,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,522,X0011NV4MV,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,522,X0011NV4MV,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,853,X0011NV4X5,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-05,503,X0011KTOXF,Sellable,1,Destruction,05/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-05,503,X0011KTOXF,Sellable,1,Destruction,05/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,520,X0011QNT3P,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,520,X0011QNT3P,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,876,X0011QNZDT,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,876,X0011QNZDT,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,306,X000ZW6B1D,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,627,X0011QN7E1,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,627,X0011QN7E1,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,627,X0011QN7E1,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,891,X0011QN7LT,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,724,X0011QN7I7,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,724,X0011QN7I7,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,724,X0011QN7I7,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,812,X0011M7C0F,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,812,X0011M7C0F,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,812,X0011M7C0F,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,756,X0011KTP5H,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,518,X0011NV6IN,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,518,X0011NV6IN,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-05,221,X000ZV1RSV,Sellable,1,Destruction,05/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,725,X0011KTNSL,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,494,X0011NV6ID,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,494,X0011NV6ID,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,494,X0011NV6ID,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,734,X0011NV6QP,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,495,X0011NV4NP,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,495,X0011NV4NP,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,495,X0011NV4NP,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,495,X0011NV4NP,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,683,X0011KTP4D,Sellable,1,Destruction,03/08/2020
