fbaFeeId,asinId,packageLength,packageWidth,packageHeight,packageWeight,priceGridFbaFeeId
,1938,20.0,19.6,1.2,340.0,4
,1939,19.8,19.4,1.2,400.0,4
,1940,20.3,20.3,1.0,340.0,4
,1941,17.8,11.0,1.2,120.0,3
,1942,19.4,17.4,0.8,80.0,3
,1943,21.8,19.6,0.8,220.0,4
,1944,22.6,14.2,2.0,300.0,4
,1945,20.6,14.2,2.4,360.0,4
,1946,21.4,14.2,2.6,440.0,5
,1947,23.2,21.2,1.2,460.0,4
,1948,23.6,21.2,1.2,240.0,4
,1949,21.8,14.0,2.0,260.0,4
,1950,21.4,13.4,2.6,320.0,5
,1951,31.6,22.8,2.2,1460.0,11
,1952,19.8,12.8,2.4,420.0,4
,1953,23.9,16.3,3.6,680.0,5
,1954,13.8,10.2,2.0,160.0,3
,1955,21.8,15.1,1.8,320.0,4
,1956,21.8,14.8,2.4,360.0,4
,1957,17.8,12.0,2.2,220.0,4
,1958,21.0,14.2,2.8,500.0,5
,1959,21.8,15.0,2.2,340.0,4
,1960,21.8,14.8,2.6,420.0,5
,1961,21.8,14.6,2.6,560.0,5
,1962,22.2,14.8,2.4,420.0,4
,1963,21.8,15.0,1.8,280.0,4
,1964,23.8,16.0,2.4,520.0,5
,1965,21.1,15.1,2.2,390.0,4
,1966,22.9,19.0,2.9,660.0,5
,1967,21.8,14.8,2.0,340.0,4
,1968,25.9,18.9,1.4,720.0,5
,1969,21.9,15.2,3.2,560.0,5
,1970,24.0,16.0,2.8,520.0,5
,1971,17.8,11.9,3.0,280.0,5
,1972,17.8,13.0,1.0,140.0,3
,1973,23.9,16.0,2.5,420.0,4
,1974,17.8,11.8,3.4,280.0,5
,1975,23.8,16.0,3.0,600.0,5
,1976,24.0,17.2,2.0,800.0,5
,1977,18.8,13.4,2.2,240.0,4
,1978,21.2,14.8,1.6,380.0,4
,1979,23.8,16.8,2.0,400.0,4
,1980,22.2,15.0,2.4,340.0,4
,1981,20.8,14.0,3.8,520.0,5
,1982,20.8,14.0,3.0,420.0,5
,1983,20.8,14.0,2.8,340.0,5
,1984,22.2,17.6,2.2,440.0,4
,1985,21.8,15.0,3.2,500.0,5
,1986,20.4,12.8,1.6,200.0,3
,1987,20.2,12.8,1.6,180.0,3
,1988,20.4,13.0,1.4,180.0,3
,1989,20.4,13.0,1.6,180.0,3
,1990,20.4,13.0,1.6,180.0,3
,1991,20.6,13.0,1.6,180.0,3
,1992,20.2,13.0,1.6,180.0,3
,1993,20.4,13.0,1.6,240.0,4
,1994,20.2,12.8,1.6,240.0,4
,1995,20.4,12.8,1.6,180.0,3
,1996,20.4,12.8,1.4,180.0,3
,1997,41.0,26.0,3.8,830.0,15
,1998,20.4,13.0,4.6,580.0,6
,1999,20.4,13.0,4.0,480.0,5
,2000,20.3,13.0,4.6,540.0,6
,2001,20.5,13.2,4.5,570.0,6
,2002,20.2,12.8,3.8,420.0,5
,2003,20.5,13.0,4.0,440.0,5
,2004,20.4,13.0,3.8,480.0,5
,2005,20.5,13.0,3.8,480.0,5
,2006,20.4,13.0,3.2,240.0,5
,2007,21.6,16.8,1.4,300.0,4
,2008,20.2,13.0,2.2,200.0,3
,2009,29.7,22.2,0.9,410.0,4
,2010,20.0,13.0,1.0,160.0,3
,2011,20.4,13.0,4.6,480.0,6
,2012,31.2,23.8,1.0,581.0,9
,2013,23.2,16.4,1.6,350.0,4
,2014,21.3,16.3,1.5,270.0,4
,2015,21.8,15.0,3.4,580.0,5
,2016,22.0,15.0,2.4,370.0,4
,2017,21.2,17.6,1.4,340.0,4
,2018,21.8,15.4,2.6,540.0,5
,2019,24.0,17.2,1.6,340.0,4
,2020,23.0,16.8,2.0,520.0,5
,2021,31.0,25.0,2.2,1580.0,11
,2022,21.5,13.5,3.2,440.0,5
,2023,21.0,13.0,1.2,170.0,3
,2024,20.8,13.0,1.8,180.0,3
,2025,20.8,14.4,1.6,200.0,3
,2026,20.8,14.6,2.0,222.0,4
,2027,21.8,14.8,1.4,420.0,4
,2028,21.8,15.0,1.8,280.0,4
,2029,21.8,15.0,2.4,320.0,4
,2030,21.4,15.0,2.2,381.0,4
,2031,22.0,14.8,2.0,360.0,4
,2032,20.8,14.4,1.6,322.0,4
,2033,22.8,15.8,2.8,760.0,5
,2034,18.8,12.9,1.8,200.0,3
,2035,23.8,16.0,2.0,440.0,4
,2036,21.8,15.0,1.8,300.0,4
,2037,21.9,15.1,1.9,320.0,4
,2038,20.8,13.8,1.8,240.0,4
,2039,20.8,13.8,1.4,180.0,3
,2040,21.0,14.0,1.8,240.0,4
,2041,20.8,14.4,2.4,340.0,4
,2042,21.8,14.8,2.2,540.0,5
,2043,21.8,15.0,2.0,480.0,5
,2044,21.8,15.0,2.0,520.0,5
,2045,20.8,14.0,2.1,260.0,4
,2046,21.8,14.8,2.0,300.0,4
,2047,21.8,15.0,2.4,640.0,5
,2048,21.8,15.0,2.8,440.0,5
,2049,22.2,14.0,2.8,460.0,5
,2050,22.2,13.8,3.0,420.0,5
,2051,22.4,14.0,1.6,160.0,3
,2052,22.0,14.0,3.4,480.0,5
,2053,22.5,14.1,2.9,480.0,5
,2054,20.8,15.0,2.4,400.0,4
,2055,20.8,15.0,3.2,480.0,5
,2056,23.8,15.4,3.8,840.0,5
,2057,29.0,24.0,2.0,720.0,9
,2058,22.0,15.0,2.0,320.0,4
,2059,20.5,15.3,1.8,110.0,3
,2060,21.8,14.0,1.8,260.0,4
,2061,21.8,14.0,2.4,380.0,4
,2062,20.8,15.0,2.0,300.0,4
,2063,20.9,15.0,1.3,320.0,4
,2064,21.0,15.0,1.8,400.0,4
,2065,20.9,15.0,1.9,450.0,4
,2066,20.9,14.9,1.3,230.0,4
,2067,22.8,19.0,2.6,860.0,5
,2068,20.6,14.2,1.5,300.0,4
,2069,17.8,11.0,2.0,200.0,3
,2070,22.8,14.0,3.0,560.0,5
,2071,20.4,14.0,3.8,500.0,5
,2072,24.2,20.2,2.4,820.0,5
,2073,21.2,16.2,2.2,420.0,4
,2074,21.4,15.8,1.6,300.0,4
,2075,22.8,17.8,1.6,360.0,4
,2076,21.2,19.4,1.7,340.0,4
,2077,22.2,19.4,1.0,360.0,4
,2078,22.4,17.1,1.3,400.0,4
,2079,22.5,17.0,1.1,390.0,4
,2080,25.2,19.2,1.0,380.0,4
,2081,18.4,13.6,1.2,220.0,4
,2082,22.5,17.0,1.0,360.0,4
,2083,31.4,24.6,2.2,1590.0,11
,2084,22.0,17.0,1.4,510.0,5
,2085,22.4,13.8,2.6,380.0,5
,2086,25.8,20.4,2.0,860.0,5
,2087,23.8,4.2,3.6,140.0,5
,2088,27.4,21.0,1.2,600.0,5
,2089,18.8,13.0,1.8,220.0,4
,2090,22.6,19.0,3.3,1420.0,11
,2091,19.8,16.5,1.3,360.0,4
,2092,19.8,16.2,1.4,320.0,4
,2093,20.4,16.2,2.0,480.0,5
,2094,21.0,15.0,2.4,400.0,4
,2095,23.2,15.4,3.4,520.0,5
,2096,20.4,14.3,3.4,520.0,5
,2097,23.6,15.4,2.9,480.0,5
,2098,23.4,15.4,3.2,400.0,5
,2099,23.0,15.2,3.0,500.0,5
,2100,22.0,14.0,3.6,580.0,5
,2101,20.7,16.1,2.2,540.0,5
,2102,22.4,14.0,2.4,300.0,4
,2103,22.2,14.0,2.8,420.0,5
,2104,23.4,15.2,3.2,540.0,5
,2105,22.3,14.0,2.8,440.0,5
,2106,22.4,13.8,2.2,280.0,4
,2107,21.4,14.9,1.8,358.0,4
,2108,29.0,22.4,1.0,450.0,4
,2109,21.8,14.0,2.0,220.0,4
,2110,30.0,26.0,3.8,1520.0,17
,2111,24.0,16.2,4.6,760.0,6
,2112,23.8,16.0,4.0,800.0,5
,2113,23.4,15.4,3.4,580.0,5
,2114,22.4,13.8,2.8,580.0,5
,2115,20.8,14.8,1.4,320.0,4
,2116,22.5,14.0,2.0,400.0,4
,2117,20.2,17.0,1.8,480.0,5
,2118,20.8,15.8,1.8,360.0,4
,2119,22.2,13.8,2.4,460.0,4
,2120,27.4,22.2,2.6,1080.0,10
,2121,23.0,15.2,3.8,460.0,5
,2122,20.1,13.2,2.5,420.0,4
,2123,23.8,16.0,4.2,1000.0,10
,2124,23.2,15.2,3.4,640.0,5
,2125,26.8,22.4,2.5,1130.0,10
,2126,23.5,15.3,3.2,581.0,5
,2127,29.0,22.0,1.2,460.0,4
,2128,22.4,14.0,3.4,620.0,5
,2129,22.5,14.0,2.0,160.0,3
,2130,23.8,16.0,3.2,740.0,5
,2131,19.8,14.5,1.5,230.0,4
,2132,27.2,26.6,1.2,490.0,15
,2133,26.8,26.4,1.2,540.0,15
,2134,22.4,14.1,2.4,330.0,4
,2135,22.4,14.0,2.0,230.0,4
,2136,21.8,14.0,1.8,340.0,4
,2137,23.8,15.8,3.4,730.0,5
,2138,23.4,15.2,3.0,500.0,5
,2139,19.8,13.0,2.2,240.0,4
,2140,19.6,15.2,1.5,340.0,4
,2141,23.8,16.0,3.2,780.0,5
,2142,19.8,13.0,1.6,200.0,3
,2143,21.8,13.8,1.4,360.0,4
,2144,21.6,13.8,2.6,400.0,5
,2145,23.8,16.0,4.2,960.0,6
,2146,29.4,22.4,1.0,460.0,4
,2147,29.2,22.0,1.0,460.0,4
,2148,23.4,15.4,3.0,540.0,5
,2149,21.2,14.4,2.2,360.0,4
,2150,23.4,15.2,3.4,580.0,5
,2151,17.6,12.8,2.0,160.0,3
,2152,20.4,14.0,2.4,480.0,5
,2153,19.6,13.2,2.2,160.0,3
,2154,19.4,13.0,1.4,160.0,3
,2155,19.3,12.9,1.5,180.0,3
,2156,19.3,13.0,1.4,170.0,3
,2157,26.0,20.0,1.0,380.0,4
,2158,25.4,19.5,1.3,360.0,4
,2159,34.6,28.6,1.2,900.0,15
,2160,19.0,13.0,1.2,160.0,3
,2161,20.2,18.8,4.2,560.0,6
,2162,18.8,13.0,1.0,200.0,3
,2163,20.0,16.8,2.0,640.0,5
,2164,24.0,18.0,1.5,320.0,4
,2165,19.4,13.0,1.0,140.0,3
,2166,22.8,15.6,2.6,420.0,5
,2167,19.2,13.0,2.6,580.0,5
,2168,20.0,16.0,2.0,300.0,4
,2169,24.2,19.6,1.6,500.0,5
,2170,26.4,17.8,4.2,250.0,6
,2171,25.2,19.0,0.6,140.0,3
,2172,24.6,18.4,0.4,120.0,3
,2173,24.5,21.0,0.4,60.0,2
,2174,24.1,20.3,0.5,140.0,3
,2175,23.9,20.6,0.5,110.0,3
,2176,17.0,16.2,0.6,140.0,3
,2177,19.4,19.2,0.8,240.0,4
,2178,20.2,20.2,1.2,240.0,4
,2179,19.4,19.0,1.0,240.0,4
,2180,17.4,17.2,1.6,140.0,3
,2181,17.6,12.0,0.8,80.0,1
,2182,17.6,12.0,1.0,20.0,1
,2183,17.6,12.0,0.8,82.0,3
,2184,17.8,11.6,0.8,80.0,1
,2185,18.0,12.0,1.0,80.0,1
,2186,17.8,11.9,1.0,200.0,3
,2187,28.2,24.2,2.2,720.0,9
,2188,18.8,14.0,2.4,460.0,4
,2189,18.8,14.0,2.4,480.0,5
,2190,19.5,14.0,2.0,440.0,4
,2191,19.8,13.2,1.6,120.0,3
,2192,22.8,15.6,2.8,540.0,5
,2193,24.6,20.6,0.8,300.0,4
,2194,20.2,13.4,1.4,140.0,3
,2195,19.4,14.4,2.0,380.0,4
,2196,20.4,14.1,2.8,510.0,5
,2197,19.2,13.0,1.0,160.0,3
,2198,20.5,14.1,1.1,140.0,3
,2199,31.8,24.0,1.0,599.0,9
,2200,20.4,14.2,1.6,310.0,4
,2201,31.0,23.5,0.9,580.0,9
,2202,22.8,15.2,3.6,600.0,5
,2203,34.6,25.8,0.6,320.0,14
,2204,19.4,13.0,1.6,160.0,3
,2205,20.2,14.0,1.6,280.0,4
,2206,22.8,15.6,3.0,560.0,5
,2207,19.4,13.0,1.2,140.0,3
,2208,20.3,14.0,2.3,500.0,5
,2209,22.9,15.2,2.5,560.0,5
,2210,25.0,19.0,1.0,280.0,4
,2211,19.4,13.0,1.0,120.0,3
,2212,27.5,22.0,1.0,280.0,4
,2213,26.4,22.2,3.2,800.0,5
,2214,24.6,21.8,3.0,480.0,5
,2215,21.1,18.0,2.8,460.0,5
,2216,31.9,23.8,2.7,1710.0,11
,2217,21.4,13.5,1.7,260.0,4
,2218,21.5,13.3,2.5,290.0,4
,2219,21.4,13.4,3.8,520.0,5
,2220,21.2,13.4,2.2,340.0,4
,2221,19.8,13.8,2.8,380.0,5
,2222,23.8,15.4,2.8,460.0,5
,2223,30.6,25.0,0.8,440.0,9
,2224,25.8,19.7,3.7,950.0,5
,2225,23.8,15.4,3.2,560.0,5
,2226,26.2,18.2,1.4,400.0,4
,2227,23.2,15.6,2.2,540.0,5
,2228,23.4,19.6,2.4,700.0,5
,2229,22.4,14.0,2.4,380.0,4
,2230,22.0,13.6,2.8,358.0,5
,2231,22.4,14.0,2.6,400.0,5
,2232,22.0,14.2,3.8,440.0,5
,2233,23.8,15.2,3.0,500.0,5
,2234,19.8,14.0,4.1,500.0,6
,2235,20.4,13.0,3.2,380.0,5
,2236,21.6,16.8,1.0,140.0,3
,2237,25.8,20.8,1.8,620.0,5
,2238,21.4,14.9,1.8,358.0,4
,2239,24.2,21.6,2.0,840.0,5
,2240,20.2,17.4,1.6,340.0,4
,2241,25.6,22.4,3.7,1070.0,10
,2242,21.2,13.4,2.6,500.0,5
,2243,23.3,19.1,1.5,440.0,4
,2244,18.6,12.6,0.2,100.0,3
,2245,22.3,14.3,2.0,290.0,4
,2246,15.5,12.2,6.0,141.0,6
,2248,23.0,15.0,3.0,360.0,5
,2249,23.3,15.5,3.9,680.0,5
,2250,21.8,14.2,3.8,460.0,5
,2251,21.8,15.0,3.0,480.0,5
,2252,21.4,14.0,2.6,420.0,5
,2253,22.8,19.0,3.2,960.0,5
,2254,21.0,13.9,2.1,300.0,4
,2255,20.4,13.0,4.2,520.0,6
,2256,21.8,14.2,2.0,480.0,5
,2257,23.6,16.6,1.2,440.0,4
,2258,24.1,20.1,1.8,680.0,5
,2259,22.8,18.0,0.8,380.0,4
,2260,21.8,19.0,1.8,720.0,5
,2261,24.9,18.5,1.4,470.0,5
,2262,23.8,19.4,2.8,1220.0,10
,2263,22.9,17.5,3.0,580.0,5
,2264,22.5,17.5,2.0,640.0,5
,2265,21.0,18.4,1.6,380.0,4
,2266,20.2,20.2,2.2,300.0,4
,2267,18.8,11.6,2.8,300.0,5
,2268,18.8,12.4,3.8,458.0,5
,2269,23.9,15.6,4.0,890.0,5
,2270,20.3,13.4,1.9,370.0,4
,2271,22.4,14.2,3.0,520.0,5
,2272,23.4,15.4,2.7,530.0,5
,2273,24.0,18.4,2.2,640.0,5
,2274,21.0,18.6,2.2,640.0,5
,2275,26.4,20.0,1.8,540.0,5
,2276,24.2,24.2,1.6,580.0,9
,2277,24.2,24.2,1.6,580.0,9
,2278,23.8,16.8,1.8,620.0,5
,2279,23.8,17.2,1.8,600.0,5
,2280,21.7,15.0,1.4,430.0,4
,2281,24.0,16.1,3.7,740.0,5
,2282,29.0,20.1,1.5,860.0,5
,2283,19.0,13.6,1.6,80.0,3
,2284,24.0,19.2,3.2,1040.0,10
,2285,15.4,8.0,4.2,240.0,6
,2286,29.7,14.9,5.0,191.0,6
,2287,31.0,25.6,3.7,290.0,14
,2288,25.6,10.6,6.5,80.0,7
,2289,23.4,16.3,5.6,408.0,6
,2291,16.9,13.0,4.2,59.0,6
,2292,20.3,17.6,6.7,141.0,7
,2293,21.3,13.3,6.8,222.0,8
,2294,20.1,18.5,8.7,431.0,9
,2295,24.7,23.9,9.6,599.0,9
,2296,15.9,8.1,5.9,150.0,6
,2300,27.6,21.2,12.4,180.0,14
,2301,15.2,8.6,5.4,340.0,6
,2302,15.4,8.6,5.4,380.0,6
,2303,22.4,15.4,3.0,460.0,5
,2304,21.8,14.8,3.2,1080.0,10
,2305,30.4,25.7,2.2,1490.0,17
,2306,23.6,16.5,1.0,260.0,4
,2307,23.8,16.8,2.2,540.0,5
,2308,23.8,16.8,1.6,360.0,4
,2309,23.6,16.6,1.2,440.0,4
,2310,27.8,16.8,2.6,760.0,5
,2311,19.8,13.6,3.2,560.0,5
,2312,21.2,14.2,2.2,340.0,4
,2313,29.0,23.6,1.8,720.0,9
,2314,23.9,16.8,2.2,130.0,3
,2315,23.8,16.9,2.7,820.0,5
,2316,23.8,15.2,3.6,522.0,5
,2317,21.4,14.9,1.8,358.0,4
,2318,20.8,13.8,2.8,340.0,5
,2319,17.5,10.8,2.3,150.0,3
,2320,17.6,10.8,2.8,200.0,5
,2321,17.5,10.7,2.8,200.0,5
,2322,17.6,10.8,3.2,280.0,5
,2323,22.8,15.0,4.0,680.0,5
,2324,25.2,19.8,1.6,620.0,5
,2325,22.9,15.0,2.7,530.0,5
,2326,23.0,15.1,2.9,530.0,5
,2327,22.8,15.0,3.2,600.0,5
,2328,20.6,13.8,9.4,1379.0,10
,2329,16.4,12.0,1.8,299.0,4
,2330,18.8,13.2,1.6,160.0,3
,2331,22.0,14.5,2.2,470.0,5
,2332,22.8,17.0,1.6,500.0,5
,2333,21.5,13.9,1.2,200.0,3
,2334,23.8,15.8,1.0,400.0,4
,2335,19.8,19.8,0.8,280.0,4
,2336,19.0,12.6,2.4,422.0,4
,2337,22.0,14.0,1.5,220.0,4
,2338,21.9,14.0,1.7,300.0,4
,2339,22.0,13.9,2.4,210.0,3
,2340,27.4,21.0,1.0,400.0,4
,2341,24.8,19.0,4.6,880.0,6
,2342,22.2,14.0,2.2,300.0,4
,2343,21.8,14.4,2.2,280.0,4
,2344,20.8,13.4,1.8,220.0,4
,2345,26.4,26.2,1.8,1380.0,16
,2346,21.8,15.6,2.2,440.0,4
,2347,20.8,14.0,1.4,200.0,3
,2348,27.8,22.0,2.2,1080.0,10
,2349,20.8,14.0,2.8,340.0,5
,2350,23.8,15.4,3.0,500.0,5
,2351,23.8,15.4,2.6,460.0,5
,2352,20.8,14.6,2.0,300.0,4
,2353,20.2,18.2,2.0,360.0,4
,2354,21.2,16.6,2.2,420.0,4
,2355,19.4,19.4,2.0,540.0,5
,2356,21.2,16.0,2.6,500.0,5
,2357,22.6,17.8,1.0,380.0,4
,2358,25.3,19.2,0.9,390.0,4
,2359,25.2,18.8,1.0,380.0,4
,2360,23.9,16.5,2.2,640.0,5
,2361,20.5,13.5,2.2,400.0,4
,2362,21.8,14.0,2.4,400.0,4
,2363,25.5,22.2,2.2,960.0,5
,2364,27.7,22.7,1.7,1010.0,10
,2365,30.8,24.0,3.2,1820.0,11
,2366,23.5,15.5,2.8,460.0,5
,2367,18.9,13.0,1.4,160.0,3
,2368,24.2,18.4,1.2,540.0,5
,2369,27.0,26.6,0.9,500.0,15
,2370,27.2,26.4,0.9,490.0,15
,2371,27.0,26.4,1.2,560.0,15
,2372,21.8,17.0,2.3,580.0,5
,2373,23.9,15.5,2.0,520.0,5
,2374,24.5,15.0,3.0,530.0,5
,2375,22.8,17.8,2.4,580.0,5
,2376,19.8,16.0,1.0,80.0,3
,2377,21.8,13.6,3.2,340.0,5
,2378,21.4,14.9,1.9,358.0,4
,2379,33.8,24.4,2.8,1520.0,11
,2380,21.0,15.6,2.0,460.0,4
,2381,19.8,13.2,2.8,360.0,5
,2382,14.2,13.4,4.8,458.0,6
,2383,20.6,13.4,3.2,420.0,5
,2384,23.0,15.4,1.4,400.0,4
,2385,23.2,15.4,1.4,440.0,4
,2386,23.0,15.6,1.4,400.0,4
,2387,17.6,10.8,2.2,300.0,4
,2388,17.8,10.8,1.4,140.0,3
,2389,22.3,14.0,2.2,370.0,4
,2390,22.2,13.8,2.0,340.0,4
,2391,21.4,21.0,2.0,680.0,5
,2392,21.6,14.2,2.0,200.0,3
,2393,23.9,15.2,3.6,620.0,5
,2394,21.6,14.0,2.0,299.0,4
,2395,17.0,17.0,2.0,340.0,4
,2396,22.2,13.8,3.0,400.0,5
,2397,21.8,14.2,2.4,280.0,4
,2398,17.2,17.2,2.0,240.0,4
,2399,19.4,13.0,2.6,300.0,5
,2400,22.4,14.0,2.4,320.0,4
,2401,21.2,18.4,1.4,460.0,4
,2402,21.4,13.6,2.2,260.0,4
,2403,20.6,13.6,2.0,420.0,4
,2404,27.4,24.4,3.0,1380.0,10
,2405,20.8,14.0,1.6,281.0,4
,2406,17.8,11.0,1.4,181.0,3
,2407,25.2,23.6,2.6,80.0,7
,2408,27.0,18.6,2.1,400.0,4
,2409,21.4,20.4,1.6,360.0,4
,2410,23.8,17.0,1.0,520.0,5
,2411,22.4,17.2,2.2,812.0,5
,2412,22.0,17.0,1.2,499.0,5
,2413,23.8,17.6,1.2,580.0,5
,2414,23.4,18.2,3.0,780.0,5
,2415,29.8,21.8,2.4,1180.0,10
,2416,21.0,14.1,3.2,680.0,5
,2417,21.8,21.2,1.8,640.0,5
,2418,16.4,15.5,1.9,110.0,3
,2419,22.2,15.4,2.8,440.0,5
,2420,23.6,15.2,3.0,480.0,5
,2421,23.8,15.4,3.4,660.0,5
,2422,13.3,8.9,2.9,30.0,5
,2423,27.4,21.1,0.5,160.0,3
,2424,12.2,9.2,6.2,240.0,8
,2425,16.8,15.6,2.0,280.0,4
,2426,24.2,19.0,0.8,120.0,3
,2427,22.8,15.1,3.4,540.0,5
,2428,25.4,21.4,4.0,920.0,5
,2429,21.4,14.9,1.8,358.0,4
,2430,21.0,14.8,1.8,430.0,4
,2431,23.2,15.2,1.8,1100.0,10
,2432,25.6,19.4,1.8,720.0,5
,2433,24.6,20.6,0.4,140.0,3
,2434,28.2,24.0,2.4,1460.0,11
,2435,24.0,15.4,3.4,600.0,5
,2436,31.0,25.2,3.4,2560.0,18
,2437,18.8,11.8,1.8,240.0,4
,2438,21.6,16.4,1.2,280.0,4
,2439,28.0,22.6,2.2,1420.0,11
,2440,18.8,14.6,1.6,160.0,3
,2441,19.8,13.4,2.8,540.0,5
,2442,23.2,15.6,1.0,240.0,4
,2443,36.4,26.2,8.4,1420.0,17
,2444,19.2,13.0,2.4,380.0,4
,2445,28.6,21.8,2.6,1480.0,11
,2446,21.4,16.6,2.2,480.0,5
,2447,30.6,25.8,2.6,1380.0,16
,2448,22.2,14.4,3.6,640.0,5
,2449,22.8,19.2,2.8,1000.0,10
,2450,27.9,21.7,1.4,730.0,5
,2451,20.8,14.8,2.0,300.0,4
,2452,30.7,23.5,2.1,1350.0,10
,2453,17.6,10.8,1.5,100.0,3
,2454,17.8,12.0,3.0,280.0,5
,2455,28.8,24.6,3.0,2118.0,12
,2456,34.4,11.6,4.0,181.0,8
,2457,29.1,9.8,2.4,130.0,3
,2458,24.0,10.0,3.0,80.0,5
,2459,22.6,9.0,3.8,141.0,5
,2460,20.8,9.8,2.0,100.0,3
,2461,20.1,12.4,3.2,20.0,5
,2462,20.1,12.4,3.4,109.0,5
,2463,20.1,12.5,3.3,132.0,5
,2464,20.0,12.5,3.6,140.0,5
,2465,20.6,12.3,3.2,141.0,5
,2466,24.1,20.4,5.8,230.0,6
,2467,18.6,7.6,1.0,100.0,3
,2468,20.0,12.7,6.5,322.0,8
,2469,20.2,12.6,4.7,290.0,6
,2470,25.6,11.7,6.3,830.0,9
,2471,10.2,9.8,7.2,110.0,7
,2472,13.1,11.4,8.4,130.0,7
,2473,13.0,12.5,9.5,159.0,8
,2474,14.4,13.7,10.9,220.0,8
,2475,16.0,15.1,12.1,299.0,14
,2476,18.8,17.3,12.3,360.0,14
,2477,20.5,14.7,5.8,200.0,6
,2478,18.4,10.4,9.4,108.0,7
,2479,41.1,31.3,21.6,550.0,15
,2480,35.0,26.4,23.9,770.0,15
,2481,40.8,31.4,25.1,1130.0,16
,2482,22.8,22.8,0.8,140.0,3
,2483,17.8,12.4,4.3,700.0,6
,2484,19.4,14.0,4.8,280.0,6
,2485,31.4,24.8,2.2,1220.0,10
,2486,26.4,20.0,2.6,1100.0,10
,2487,14.2,12.4,11.6,460.0,9
,2488,29.5,22.3,2.2,1220.0,10
,2489,22.8,19.0,2.6,880.0,5
,2490,20.8,14.0,2.8,360.0,5
,2491,19.0,13.8,2.8,322.0,5
,2492,29.4,22.8,1.2,700.0,5
,2493,29.0,25.0,2.2,1340.0,10
,2494,29.4,23.2,1.6,720.0,9
,2495,25.5,18.4,1.2,500.0,5
,2496,16.0,14.8,4.2,560.0,6
,2497,29.8,25.4,2.8,1820.0,17
,2498,17.6,11.8,2.0,200.0,3
,2499,29.6,24.0,3.0,2140.0,12
,2500,21.2,16.0,2.2,340.0,4
,2501,21.4,15.4,3.4,520.0,5
,2502,23.2,19.4,2.0,790.0,5
,2503,26.8,26.4,2.0,1402.0,17
,2504,22.4,13.8,2.6,360.0,5
,2505,20.4,14.4,3.8,800.0,5
,2506,26.0,21.0,2.4,790.0,5
,2507,25.8,21.2,2.2,760.0,5
,2508,25.8,20.4,1.2,560.0,5
,2509,25.6,20.8,1.8,560.0,5
,2510,25.8,20.4,1.8,600.0,5
,2511,25.6,20.8,1.8,500.0,5
,2512,25.8,21.0,1.8,460.0,4
,2513,25.8,21.0,1.8,500.0,5
,2514,22.2,16.2,5.6,920.0,6
,2515,29.4,23.0,1.2,740.0,5
,2516,22.8,15.2,3.2,450.0,5
,2517,21.8,19.6,3.2,980.0,10
,2518,22.8,15.2,2.6,500.0,5
,2519,21.0,14.4,2.6,340.0,5
,2520,20.8,14.4,3.8,520.0,5
,2521,20.8,14.4,2.4,340.0,4
,2522,21.0,14.4,3.2,500.0,5
,2523,20.8,14.4,3.4,380.0,5
,2524,20.8,14.2,2.3,360.0,4
,2525,22.8,15.2,3.0,460.0,5
,2526,20.8,14.4,5.2,620.0,6
,2527,25.8,20.8,2.0,660.0,5
,2528,25.8,21.0,2.0,680.0,5
,2529,22.0,17.0,1.3,300.0,4
,2530,22.9,15.3,3.9,620.0,5
,2531,20.8,14.6,3.2,460.0,5
,2532,17.2,14.2,2.8,590.0,5
,2533,17.4,14.2,2.8,640.0,5
,2534,20.8,14.4,3.2,400.0,5
,2535,20.2,15.2,5.0,560.0,6
,2536,21.0,14.6,4.0,520.0,5
,2537,23.0,22.2,2.7,370.0,5
,2538,24.1,20.0,2.9,1250.0,10
,2539,30.0,22.6,2.0,1140.0,10
,2540,23.4,16.6,1.6,440.0,4
,2541,27.4,22.4,2.2,1080.0,10
,2542,24.9,19.3,2.6,1000.0,10
,2543,26.0,25.0,2.6,1500.0,11
,2544,23.9,17.0,1.9,760.0,5
,2545,25.2,19.2,1.9,730.0,5
,2546,29.8,23.2,1.0,540.0,9
,2547,22.0,15.0,1.8,220.0,4
,2548,21.0,16.0,2.7,490.0,5
,2549,21.8,14.8,1.0,280.0,4
,2550,22.6,16.0,3.3,580.0,5
,2551,21.6,15.0,2.6,380.0,5
,2552,18.6,7.2,0.9,40.0,1
,2553,19.6,12.4,3.9,200.0,5
,2554,20.1,12.4,3.2,120.0,5
,2555,25.4,19.0,1.4,380.0,4
,2556,25.2,18.8,1.0,400.0,4
,2557,25.2,18.8,1.0,380.0,4
,2558,24.2,23.8,1.0,422.0,9
,2559,33.3,24.1,1.6,770.0,9
,2560,18.8,13.0,2.8,140.0,5
,2561,18.8,13.0,2.2,220.0,4
,2562,21.4,17.4,2.0,520.0,5
,2563,21.2,13.8,2.2,360.0,4
,2564,36.4,26.1,1.2,530.0,15
,2565,23.8,17.0,2.4,640.0,5
,2566,26.8,18.9,1.3,390.0,4
,2567,20.0,13.5,2.0,380.0,4
,2568,22.6,20.4,2.7,740.0,5
,2569,28.7,21.8,2.5,1620.0,11
,2570,21.8,15.1,1.6,280.0,4
,2571,21.0,20.8,2.0,940.0,5
,2572,22.8,19.0,2.8,962.0,10
,2573,22.3,17.0,1.4,440.0,4
,2574,31.0,23.2,6.4,500.0,9
