fbaFeeId,asinId,packageLength,packageWidth,packageHeight,packageWeight,priceGridFbaFeeId,fbaFeesLocalAndPanEu,fbaFeesEfn
,1000,20.4,13.0,3.6,420.0,5,4.45,6.17
,1001,21.0,14.4,2.2,480.0,5,5.92,6.17
,1002,19.8,13.0,2.0,240.0,4,4.45,5.61
,1003,25.6,21.2,2.2,1060.0,10,3.82,9.56
,1004,20.4,13.0,3.8,420.0,5,3.82,6.17
,1005,30.6,21.6,1.8,680.0,5,3.82,6.17
,1006,23.9,21.1,2.4,890.0,5,3.82,6.17
,1007,22.9,15.5,2.3,380.0,4,3.34,5.61
,1008,22.6,14.4,3.4,820.0,5,3.34,6.17
,1009,21.4,14.9,1.8,358.0,4,4.45,5.61
,1010,29.4,29.2,1.2,560.0,15,4.45,9.47
,1011,21.8,15.0,2.2,380.0,4,4.45,5.61
,1012,22.8,16.8,1.8,380.0,4,3.82,5.61
,1013,22.4,14.2,4.0,600.0,5,4.45,6.17
,1014,23.2,20.0,1.4,500.0,5,6.24,6.17
,1015,28.7,20.6,2.2,980.0,10,3.34,9.56
,1016,21.6,15.0,3.4,740.0,5,4.45,6.17
,1017,23.0,20.0,1.5,420.0,4,4.79,5.61
,1018,33.8,26.0,3.0,1940.0,18,3.82,13.82
,1019,24.0,17.0,3.0,640.0,5,5.50,6.17
,1020,18.8,13.4,3.0,400.0,5,4.45,6.17
,1021,22.8,15.2,2.8,400.0,5,3.34,6.17
,1022,22.8,17.4,2.8,921.0,5,4.45,6.17
,1023,22.1,15.0,1.4,360.0,4,4.45,5.61
,1024,22.2,19.4,1.2,360.0,4,4.45,5.61
,1025,34.2,26.8,1.4,880.0,15,3.82,9.47
,1026,25.6,23.6,4.8,2820.0,12,6.16,13.82
,1027,22.6,18.6,3.0,940.0,5,6.16,6.17
,1028,22.8,18.8,2.2,798.0,5,4.45,6.17
,1029,33.3,22.9,2.0,1542.0,11,4.45,10.90
,1030,22.8,17.0,2.4,700.0,5,9.55,6.17
,1031,26.8,26.8,2.4,1500.0,17,3.34,12.33
,1032,26.2,18.0,1.8,400.0,4,4.49,5.61
,1033,26.2,21.0,0.8,1402.0,11,6.40,10.90
,1034,24.0,15.8,1.2,280.0,4,4.45,5.61
,1035,23.4,19.6,4.0,1220.0,10,6.77,9.56
,1036,32.6,24.0,2.8,2120.0,12,3.34,13.82
,1037,28.2,22.0,3.2,1800.0,11,3.82,10.90
,1038,22.8,17.0,1.8,480.0,5,9.55,6.17
,1039,21.8,13.7,1.5,280.0,4,6.24,5.61
,1040,21.8,16.0,2.4,520.0,5,6.16,6.17
,1041,25.6,17.4,1.8,340.0,4,6.24,5.61
,1042,22.4,14.6,3.6,480.0,5,6.24,6.17
,1043,33.2,28.4,2.6,2420.0,18,6.77,13.82
,1044,22.8,15.2,4.2,640.0,6,6.16,6.81
,1045,21.0,14.4,2.6,360.0,5,4.45,6.17
,1046,22.2,14.0,2.6,440.0,5,4.45,6.17
,1047,34.0,26.2,2.8,1880.0,17,3.82,12.33
,1048,15.8,11.8,2.6,222.0,5,4.45,6.17
,1049,22.8,17.0,2.0,540.0,5,6.16,6.17
,1050,27.4,21.0,2.6,1100.0,10,3.82,9.56
,1051,23.6,16.0,1.6,762.0,5,4.45,6.17
,1052,28.6,23.4,2.4,1470.0,11,3.82,10.90
,1053,33.7,25.7,2.9,2180.0,18,4.45,13.82
,1054,20.0,15.4,1.4,280.0,4,9.55,5.61
,1055,28.8,26.2,3.8,2140.0,18,6.16,13.82
,1056,30.4,22.8,3.4,1980.0,12,5.92,13.82
,1057,28.8,21.9,2.4,1470.0,11,4.45,10.90
,1058,25.8,20.8,2.0,780.0,5,6.24,6.17
,1059,23.6,19.6,2.4,780.0,5,4.45,6.17
,1060,31.4,29.8,2.6,2300.0,18,6.16,13.82
,1061,20.9,20.9,2.0,270.0,4,6.16,5.61
,1062,28.5,28.1,3.5,1760.0,17,4.45,12.33
,1063,27.6,25.3,1.2,680.0,15,6.24,9.47
,1064,29.4,22.6,5.4,860.0,6,4.79,6.81
,1065,23.0,15.4,3.0,480.0,5,4.45,6.17
,1066,23.2,16.7,2.8,717.0,5,4.45,6.17
,1067,29.5,23.1,2.4,1650.0,11,4.45,10.90
,1068,26.2,17.8,1.8,480.0,5,6.16,6.17
,1069,28.2,24.4,1.0,460.0,9,4.45,8.70
,1070,33.6,25.6,3.0,2040.0,18,6.24,13.82
,1071,32.2,24.4,2.2,1400.0,10,9.55,9.56
,1072,26.5,21.1,3.4,1110.0,10,4.45,9.56
,1073,23.8,16.8,1.6,440.0,4,4.45,5.61
,1074,35.4,21.6,0.8,440.0,15,3.34,9.47
,1075,29.0,23.6,1.8,640.0,9,4.45,8.70
,1076,20.2,14.0,2.2,299.0,4,4.45,5.61
,1077,28.9,28.7,1.7,1190.0,16,3.34,10.74
,1078,21.8,21.0,1.8,720.0,5,4.45,6.17
,1079,21.0,13.6,3.4,740.0,5,3.82,6.17
,1080,25.0,21.6,2.0,760.0,5,5.92,6.17
,1081,23.0,19.0,3.6,1000.0,10,9.55,9.56
,1082,25.5,25.3,1.9,1040.0,16,8.59,10.74
,1083,28.4,23.1,2.0,940.0,10,6.97,9.56
,1084,21.8,17.0,3.2,1100.0,10,4.45,9.56
,1085,22.8,19.0,2.8,820.0,5,4.94,6.17
,1086,32.2,27.6,2.6,1000.0,16,6.24,10.74
,1087,22.8,19.0,4.4,1140.0,10,4.79,9.56
,1088,28.6,22.0,2.9,1880.0,11,4.84,10.90
,1089,20.4,13.0,2.3,280.0,4,6.16,5.61
,1090,20.8,14.0,2.8,400.0,5,6.16,6.17
,1091,28.6,21.8,3.0,1440.0,11,4.45,10.90
,1092,14.0,13.8,4.0,259.0,5,9.55,6.17
,1093,22.4,19.6,1.4,420.0,4,4.45,5.61
,1094,26.6,25.0,12.2,1500.0,17,5.50,12.33
,1095,22.2,19.6,1.4,360.0,4,4.45,5.61
,1096,30.4,23.0,2.6,1840.0,11,9.55,10.90
,1097,25.4,20.0,1.4,520.0,5,4.45,6.17
,1098,27.6,20.8,2.6,1040.0,10,4.45,9.56
,1099,25.8,20.0,1.0,520.0,5,6.97,6.17
,1100,22.4,14.0,2.6,380.0,5,4.45,6.17
,1101,22.8,18.8,2.4,640.0,5,3.82,6.17
,1102,20.4,19.8,1.8,720.0,5,3.82,6.17
,1103,22.8,18.8,2.0,680.0,5,6.16,6.17
,1104,29.8,26.2,2.8,1820.0,17,4.45,12.33
,1105,23.8,15.4,3.2,560.0,5,4.45,6.17
,1106,14.2,10.4,3.4,581.0,5,4.79,6.17
,1107,20.0,14.8,2.4,460.0,4,4.45,5.61
,1108,27.8,25.8,2.4,1280.0,16,4.45,10.74
,1109,25.4,22.0,4.6,1880.0,11,4.45,10.90
,1110,22.2,22.0,6.2,700.0,9,4.45,8.70
,1111,22.8,15.0,2.8,320.0,5,6.16,6.17
,1112,23.4,23.4,6.6,720.0,9,4.45,8.70
,1113,20.4,20.0,1.8,740.0,5,6.24,6.17
,1114,20.8,13.0,2.8,300.0,5,4.45,6.17
,1115,25.2,20.2,1.6,480.0,5,4.45,6.17
,1116,25.8,20.8,2.2,821.0,5,9.55,6.17
,1117,21.4,13.2,2.2,240.0,4,4.79,5.61
,1118,21.6,20.8,2.8,360.0,5,3.82,6.17
,1119,22.4,19.4,1.4,499.0,5,4.45,6.17
,1120,25.8,20.8,2.4,940.0,5,4.45,6.17
,1121,30.6,17.4,2.6,1060.0,10,4.45,9.56
,1122,21.0,14.0,3.0,440.0,5,9.55,6.17
,1123,24.1,17.3,2.3,580.0,5,4.45,6.17
,1124,30.4,24.2,1.2,820.0,9,3.82,8.70
,1125,27.4,21.2,2.2,980.0,10,3.82,9.56
,1126,21.8,16.8,3.0,1100.0,10,4.45,9.56
,1127,21.8,17.0,2.4,980.0,10,3.82,9.56
,1128,28.4,23.8,1.8,1060.0,10,6.16,9.56
,1129,30.2,24.8,3.6,1440.0,11,3.82,10.90
,1130,12.4,9.2,7.0,432.0,9,5.92,8.70
,1131,32.6,29.4,13.0,880.0,15,4.45,9.47
,1133,27.9,26.3,8.3,650.0,15,4.45,9.47
,1134,23.8,22.2,13.2,760.0,15,4.45,9.47
,1135,16.3,11.4,4.0,70.0,5,3.82,6.17
,1136,17.8,12.8,11.2,200.0,8,4.79,7.26
,1139,44.8,34.2,9.6,1380.0,25,6.16,14.92
,1140,26.8,26.5,10.2,670.0,15,4.45,9.47
,1141,14.8,10.6,7.4,820.0,9,6.16,8.70
,1142,16.8,7.8,4.0,320.0,5,5.92,6.17
,1143,16.2,7.8,2.6,340.0,5,3.34,6.17
,1144,21.2,8.4,8.2,900.0,9,4.45,8.70
,1145,19.0,4.8,0.8,180.0,3,5.92,5.57
,1146,31.2,25.2,2.2,1680.0,17,4.45,12.33
,1147,35.2,26.4,1.6,1000.0,16,4.45,10.74
,1148,28.2,23.4,1.8,1120.0,10,11.56,9.56
,1149,28.8,21.8,2.0,820.0,5,3.82,6.17
,1150,28.0,23.4,5.0,500.0,9,6.24,8.70
,1151,28.4,22.0,3.8,2180.0,12,6.16,13.82
,1152,28.6,21.6,3.4,1960.0,12,4.45,13.82
,1153,23.4,19.8,2.0,660.0,5,4.79,6.17
,1154,26.7,20.3,1.8,760.0,5,3.82,6.17
,1155,31.2,24.0,3.0,1200.0,10,6.16,9.56
,1156,15.3,12.4,9.0,620.0,9,4.45,8.70
,1157,22.8,17.3,1.9,420.0,4,4.45,5.61
,1158,32.1,26.2,2.2,1580.0,17,4.45,12.33
,1159,20.8,14.2,1.8,320.0,4,3.82,5.61
,1160,20.8,18.4,1.6,380.0,4,6.24,5.61
,1161,31.6,24.8,3.0,2118.0,12,9.55,13.82
,1162,21.4,14.9,1.8,358.0,4,4.79,5.61
,1163,22.4,22.0,2.6,700.0,5,6.16,6.17
,1164,28.6,22.6,1.4,760.0,5,4.45,6.17
,1165,21.8,15.0,3.2,460.0,5,4.45,6.17
,1166,19.8,15.0,2.6,380.0,5,4.45,6.17
,1167,21.6,14.8,2.2,260.0,4,6.24,5.61
,1168,26.6,20.8,1.6,740.0,5,4.79,6.17
,1169,29.0,23.2,1.8,900.0,9,4.45,8.70
,1170,20.8,14.2,1.8,340.0,4,6.16,5.61
,1171,28.2,23.6,2.2,1300.0,10,3.82,9.56
,1172,23.0,18.0,2.2,540.0,5,3.82,6.17
,1173,20.4,14.0,2.6,500.0,5,4.45,6.17
,1174,31.6,26.6,1.2,660.0,15,6.24,9.47
,1175,23.0,15.4,2.4,420.0,4,4.45,5.61
,1176,22.8,15.4,1.8,320.0,4,3.82,5.61
,1177,22.9,15.4,2.4,450.0,4,4.45,5.61
,1178,22.9,15.5,3.0,580.0,5,3.82,6.17
,1179,22.9,15.6,3.4,680.0,5,3.82,6.17
,1180,20.8,14.4,1.4,340.0,4,6.16,5.61
,1181,20.0,16.4,2.8,680.0,5,4.45,6.17
,1182,14.2,10.4,3.6,181.0,5,4.45,6.17
,1183,25.5,21.0,3.0,680.0,5,4.45,6.17
,1184,20.2,14.8,2.6,440.0,5,6.16,6.17
,1185,20.8,13.8,2.2,140.0,3,4.45,5.57
,1186,22.4,14.0,2.2,320.0,4,4.45,5.61
,1187,15.6,15.2,4.0,680.0,5,6.16,6.17
,1188,23.2,18.6,1.8,680.0,5,4.45,6.17
,1189,23.2,18.8,1.8,620.0,5,10.39,6.17
,1190,22.9,16.0,3.6,580.0,5,4.45,6.17
,1191,23.2,18.2,1.8,660.0,5,6.24,6.17
,1192,19.9,15.1,1.6,280.0,4,6.97,5.61
,1193,20.8,13.8,2.6,380.0,5,4.45,6.17
,1194,25.1,19.3,1.8,720.0,5,4.45,6.17
,1195,23.8,17.0,1.6,580.0,5,6.16,6.17
,1196,23.9,16.3,3.4,700.0,5,6.16,6.17
,1197,21.8,15.0,2.5,380.0,4,6.97,5.61
,1198,25.9,19.7,2.6,1320.0,10,6.16,9.56
,1199,17.9,14.5,2.4,480.0,5,6.16,6.17
,1200,23.8,15.8,2.2,300.0,4,3.82,5.61
,1201,21.2,14.0,2.0,220.0,4,3.82,5.61
,1202,20.8,14.0,1.6,200.0,3,4.45,5.57
,1203,18.0,14.8,2.4,358.0,4,3.34,5.61
,1204,23.9,16.0,2.6,550.0,5,3.82,6.17
,1205,26.0,19.8,2.2,960.0,5,6.24,6.17
,1206,21.9,15.1,3.2,550.0,5,5.18,6.17
,1207,25.0,15.8,2.2,1402.0,11,3.82,10.90
,1208,21.8,15.0,1.6,280.0,4,2.80,5.61
,1209,21.0,14.8,2.6,400.0,5,5.18,6.17
,1210,21.8,15.0,2.6,440.0,5,4.45,6.17
,1211,23.8,15.4,2.6,540.0,5,3.82,6.17
,1212,24.0,16.0,2.2,620.0,5,4.45,6.17
,1213,21.8,15.0,2.4,600.0,5,4.79,6.17
,1214,24.0,16.0,1.9,381.0,4,4.45,5.61
,1215,22.8,17.0,1.7,330.0,4,3.82,5.61
,1216,30.6,30.4,2.8,1720.0,17,4.45,12.33
,1217,22.8,15.0,2.2,400.0,4,4.45,5.61
,1218,21.8,14.8,2.0,260.0,4,4.45,5.61
,1219,24.0,16.0,2.2,420.0,4,3.82,5.61
,1220,20.8,16.0,2.6,660.0,5,4.45,6.17
,1221,23.6,16.2,2.6,480.0,5,3.82,6.17
,1222,24.0,19.0,5.6,1760.0,11,4.45,10.90
,1223,19.0,19.0,2.2,440.0,4,4.45,5.61
,1224,26.2,20.1,1.4,530.0,5,4.45,6.17
,1225,25.8,20.0,1.4,540.0,5,4.45,6.17
,1226,25.6,20.1,1.5,460.0,4,4.45,5.61
,1227,22.8,19.0,2.8,800.0,5,4.45,6.17
,1228,25.8,19.6,1.4,480.0,5,4.79,6.17
,1229,26.1,20.0,1.4,540.0,5,3.34,6.17
,1230,23.4,19.0,2.6,1200.0,10,4.45,9.56
,1231,23.1,19.1,2.3,1000.0,10,4.45,9.56
,1232,27.4,21.0,2.8,780.0,5,2.80,6.17
,1233,25.8,19.6,1.4,560.0,5,4.45,6.17
,1234,25.8,19.4,1.4,540.0,5,4.45,6.17
,1235,18.8,13.2,1.8,380.0,4,4.45,5.61
,1236,18.8,13.0,1.6,300.0,4,4.79,5.61
,1237,23.0,19.0,2.2,1080.0,10,4.45,9.56
,1238,26.4,20.0,1.4,560.0,5,4.79,6.17
,1239,29.2,24.4,2.3,1620.0,11,3.82,10.90
,1240,26.1,19.5,2.3,1080.0,10,4.79,9.56
,1241,26.4,19.8,2.0,980.0,10,4.45,9.56
,1242,31.6,24.6,3.4,2450.0,12,4.79,13.82
,1243,25.4,19.0,1.8,740.0,5,6.16,6.17
,1244,29.2,24.4,2.2,1380.0,10,4.45,9.56
,1245,20.2,13.6,2.0,300.0,4,3.82,5.61
,1246,27.2,23.6,1.8,880.0,9,6.16,8.70
,1247,28.4,23.7,1.9,1170.0,10,3.82,9.56
,1248,23.8,16.8,2.2,640.0,5,4.45,6.17
,1249,26.1,19.8,2.9,1330.0,10,4.45,9.56
,1250,24.8,19.0,2.0,840.0,5,4.45,6.17
,1251,26.1,19.7,1.9,710.0,5,3.82,6.17
,1252,29.2,22.8,3.6,2280.0,12,6.24,13.82
,1253,25.4,19.2,1.2,540.0,5,6.97,6.17
,1254,26.4,19.8,2.4,900.0,5,3.82,6.17
,1255,22.6,22.5,1.7,850.0,5,6.16,6.17
,1256,26.0,19.6,2.6,1040.0,10,4.45,9.56
,1257,26.0,19.6,1.7,840.0,5,4.45,6.17
,1258,23.2,16.7,2.8,717.0,5,4.45,6.17
,1259,25.6,18.4,1.8,760.0,5,6.16,6.17
,1260,25.8,16.0,1.6,840.0,5,3.82,6.17
,1261,25.8,19.2,2.6,699.0,5,3.82,6.17
,1262,26.4,19.2,2.2,820.0,5,4.45,6.17
,1263,26.0,19.6,2.2,1060.0,10,4.45,9.56
,1264,28.6,24.0,1.6,1400.0,10,4.45,9.56
,1265,29.3,25.3,2.4,1620.0,17,4.45,12.33
,1266,28.2,22.1,1.8,1300.0,10,4.45,9.56
,1267,29.6,22.6,2.2,1240.0,10,3.82,9.56
,1268,29.1,24.7,2.4,1580.0,11,4.45,10.90
,1269,29.2,22.8,2.4,1400.0,10,4.45,9.56
,1270,27.7,21.1,2.4,1240.0,10,4.45,9.56
,1271,31.6,24.4,2.8,2100.0,12,4.45,13.82
,1272,32.6,31.0,3.0,2800.0,18,5.92,13.82
,1273,29.4,23.0,2.0,920.0,5,6.16,6.17
,1274,24.2,17.4,1.8,560.0,5,5.18,6.17
,1275,21.9,17.3,1.9,510.0,5,3.34,6.17
,1276,20.5,13.7,2.1,280.0,4,4.49,5.61
,1277,20.0,15.0,2.6,340.0,5,3.34,6.17
,1278,26.1,19.5,2.1,830.0,5,3.34,6.17
,1279,28.4,21.8,2.4,1361.0,10,6.77,9.56
,1280,29.2,24.4,2.7,1730.0,11,3.34,10.90
,1281,22.0,14.3,3.2,140.0,5,3.34,6.17
,1282,21.8,14.2,2.0,240.0,4,3.34,5.61
,1283,29.8,23.6,1.6,900.0,9,4.45,8.70
,1284,29.4,24.8,1.0,560.0,9,4.45,8.70
,1285,22.0,16.8,2.6,660.0,5,3.34,6.17
,1286,28.0,22.8,1.6,780.0,5,2.80,6.17
,1287,20.8,14.0,3.6,540.0,5,3.34,6.17
,1288,21.0,13.8,3.2,558.0,5,4.79,6.17
,1289,33.0,27.4,1.4,1000.0,16,8.59,10.74
,1290,28.6,21.8,3.0,1760.0,11,3.34,10.90
,1291,23.0,18.0,8.7,2220.0,12,3.34,13.82
,1292,28.0,22.4,1.4,440.0,4,3.34,5.61
,1293,27.8,21.6,2.2,1460.0,11,3.34,10.90
,1294,27.6,21.2,1.8,1140.0,10,3.34,9.56
,1295,29.4,23.2,2.4,1360.0,10,3.34,9.56
,1296,28.4,23.6,2.2,1300.0,10,3.34,9.56
,1297,28.7,21.6,2.8,1580.0,11,9.36,10.90
,1298,29.2,23.6,1.6,1000.0,10,5.18,9.56
,1299,23.2,17.8,2.8,920.0,5,6.77,6.17
,1300,21.2,15.6,2.0,500.0,5,3.34,6.17
,1301,24.2,17.8,2.0,480.0,5,4.45,6.17
,1302,25.8,25.6,2.2,1360.0,16,4.45,10.74
,1303,29.6,29.6,2.4,1920.0,18,3.34,13.82
,1304,32.4,25.6,3.0,1960.0,18,2.70,13.82
,1305,28.8,23.4,2.6,1440.0,11,5.18,10.90
,1306,29.6,21.2,2.4,1340.0,10,4.45,9.56
,1307,24.8,20.4,2.4,950.0,5,3.34,6.17
,1308,22.2,21.8,2.6,700.0,5,5.18,6.17
,1309,22.5,22.4,2.2,670.0,5,5.50,6.17
,1310,22.4,22.0,2.4,700.0,5,9.36,6.17
,1311,23.0,22.6,2.4,700.0,5,3.34,6.17
,1312,23.0,23.0,2.5,680.0,5,4.79,6.17
,1313,23.2,15.2,1.4,340.0,4,3.34,5.61
,1314,23.4,15.4,1.2,240.0,4,3.34,5.61
,1315,22.0,18.4,1.8,420.0,4,3.34,5.61
,1316,24.1,18.0,2.3,640.0,5,3.34,6.17
,1317,25.6,18.2,1.6,500.0,5,4.79,6.17
,1318,30.2,24.4,2.3,1240.0,10,5.18,9.56
,1319,21.6,21.4,2.8,740.0,5,4.45,6.17
,1320,24.8,23.5,1.4,490.0,9,3.34,8.70
,1321,29.5,26.2,1.4,810.0,15,3.34,9.47
,1322,29.0,25.9,1.3,800.0,15,3.34,9.47
,1323,31.4,24.0,1.0,560.0,9,3.34,8.70
,1324,25.8,19.2,1.4,480.0,5,3.34,6.17
,1325,27.7,19.5,1.9,600.0,5,3.34,6.17
,1326,17.6,12.4,1.4,120.0,3,3.34,5.57
,1327,20.8,11.4,1.6,60.0,2,3.34,5.22
,1328,21.0,14.6,3.2,558.0,5,3.34,6.17
,1329,23.4,17.0,1.0,360.0,4,3.34,5.61
,1330,23.1,17.2,3.1,380.0,5,3.34,6.17
,1331,22.2,16.2,3.2,860.0,5,3.34,6.17
,1332,22.2,22.0,2.4,680.0,5,3.34,6.17
,1333,18.8,12.4,1.8,180.0,3,3.34,5.57
,1334,18.2,13.0,2.2,220.0,4,3.34,5.61
,1335,21.6,14.0,1.8,320.0,4,2.80,5.61
,1336,21.8,14.8,1.4,200.0,3,3.34,5.57
,1337,23.6,21.4,2.8,660.0,5,3.34,6.17
,1338,22.8,19.0,2.4,860.0,5,3.82,6.17
,1339,20.2,13.8,1.6,260.0,4,3.34,5.61
,1340,23.7,23.4,1.1,380.0,8,4.45,7.26
,1341,28.2,21.8,3.3,1400.0,10,3.82,9.56
,1342,24.2,18.2,1.6,340.0,4,4.45,5.61
,1343,22.2,19.6,1.2,280.0,4,3.34,5.61
,1344,22.2,19.0,1.6,460.0,4,3.34,5.61
,1345,28.8,24.0,2.2,1160.0,10,3.34,9.56
,1346,24.8,17.0,2.4,760.0,5,3.34,6.17
,1347,23.2,19.4,2.0,790.0,5,4.94,6.17
,1348,27.8,21.4,1.6,762.0,5,4.79,6.17
,1349,27.2,26.7,3.8,660.0,15,6.77,9.47
,1350,25.2,18.8,2.8,900.0,5,3.34,6.17
,1351,22.2,19.2,1.2,340.0,4,3.34,5.61
,1352,24.8,19.2,2.2,440.0,4,3.34,5.61
,1353,22.8,20.0,1.6,450.0,4,2.80,5.61
,1354,20.6,13.8,3.0,400.0,5,3.34,6.17
,1355,17.8,10.8,1.8,159.0,3,3.34,5.57
,1356,17.6,10.6,2.0,160.0,3,3.82,5.57
,1357,18.0,10.8,3.6,300.0,5,4.45,6.17
,1358,17.6,10.6,2.2,180.0,3,4.45,5.57
,1359,17.6,10.6,2.2,160.0,3,6.40,5.57
,1360,17.8,10.8,3.4,280.0,5,3.34,6.17
,1361,17.6,10.8,2.0,160.0,3,6.24,5.57
,1362,17.6,10.6,1.4,140.0,3,2.80,5.57
,1363,17.8,10.8,2.4,222.0,4,4.79,5.61
,1364,21.4,14.9,1.8,358.0,4,4.45,5.61
,1365,17.6,11.0,2.8,230.0,5,3.82,6.17
,1366,17.2,10.7,2.4,181.0,3,4.45,5.57
,1367,17.6,10.8,1.6,20.0,2,4.45,5.22
,1368,17.6,10.8,2.4,220.0,4,3.34,5.61
,1369,17.4,10.6,1.8,120.0,3,3.34,5.57
,1370,17.5,10.8,2.1,240.0,4,4.45,5.61
,1371,17.8,10.8,2.4,180.0,3,4.45,5.57
,1372,18.0,10.7,2.0,138.0,3,4.45,5.57
,1373,17.6,9.6,2.2,200.0,3,3.34,5.57
,1374,17.4,10.6,2.6,240.0,5,3.82,6.17
,1375,17.8,10.8,2.2,100.0,3,4.45,5.57
,1376,25.2,19.8,1.8,620.0,5,9.55,6.17
,1377,26.0,18.8,2.0,1070.0,10,3.34,9.56
,1378,22.8,15.0,3.4,840.0,5,3.34,6.17
,1379,22.8,15.0,2.0,500.0,5,4.45,6.17
,1380,22.8,15.0,2.6,680.0,5,3.82,6.17
,1381,22.8,15.0,3.0,540.0,5,3.82,6.17
,1382,21.8,13.8,2.0,280.0,4,3.82,5.61
,1383,23.0,15.1,1.2,360.0,4,4.45,5.61
,1384,20.4,14.0,1.2,160.0,3,4.45,5.57
,1385,22.0,14.0,1.0,180.0,3,4.45,5.57
,1386,21.8,13.8,2.0,320.0,4,4.45,5.61
,1387,22.9,15.0,3.6,600.0,5,4.45,6.17
,1388,22.8,15.0,3.0,560.0,5,6.16,6.17
,1389,23.0,15.0,2.8,460.0,5,4.45,6.17
,1390,22.8,15.0,2.8,500.0,5,4.45,6.17
,1391,21.8,14.0,2.2,360.0,4,4.45,5.61
,1392,22.8,15.0,3.0,880.0,5,4.45,6.17
,1393,22.9,15.1,2.8,530.0,5,4.45,6.17
,1394,22.8,14.8,3.6,640.0,5,4.45,6.17
,1395,22.8,15.0,2.4,340.0,4,4.45,5.61
,1396,22.8,15.0,3.0,460.0,5,3.82,6.17
,1397,29.6,20.8,0.4,320.0,4,6.16,5.61
,1398,22.1,15.0,2.3,460.0,4,4.45,5.61
,1399,23.0,16.6,1.8,180.0,3,3.34,5.57
,1400,21.5,14.0,1.8,320.0,4,3.82,5.61
,1401,20.6,13.8,3.4,420.0,5,4.45,6.17
,1402,20.8,15.0,2.8,320.0,5,4.45,6.17
,1403,18.0,12.4,2.0,180.0,3,6.16,5.57
,1404,22.4,14.0,3.0,280.0,5,4.45,6.17
,1405,21.2,14.0,2.4,340.0,4,3.34,5.61
,1406,21.0,14.0,1.9,320.0,4,6.16,5.61
,1407,22.8,15.0,3.0,500.0,5,6.16,6.17
,1408,21.8,15.0,2.4,358.0,4,6.16,5.61
,1409,22.9,15.1,2.0,330.0,4,2.80,5.61
,1410,20.8,15.0,1.4,120.0,3,4.45,5.57
,1411,22.9,15.0,2.0,300.0,4,6.24,5.61
,1412,20.9,14.9,1.7,280.0,4,6.16,5.61
,1413,21.2,16.0,3.8,520.0,5,6.24,6.17
,1414,19.8,15.0,1.6,320.0,4,6.24,5.61
,1415,23.4,18.6,4.2,1180.0,10,4.45,9.56
,1416,22.8,16.0,2.4,460.0,4,9.55,5.61
,1417,19.8,14.8,1.6,220.0,4,4.45,5.61
,1418,23.2,16.0,1.8,440.0,4,9.55,5.61
,1419,22.5,15.1,1.9,330.0,4,4.45,5.61
,1420,23.2,15.2,2.6,360.0,5,4.45,6.17
,1421,19.8,14.8,1.8,260.0,4,2.80,5.61
,1422,19.8,15.0,1.2,160.0,3,2.80,5.57
,1423,22.0,14.0,2.2,360.0,4,3.34,5.61
,1424,19.8,15.0,1.4,240.0,4,3.34,5.61
,1425,21.8,17.0,2.0,420.0,4,2.80,5.61
,1426,16.8,15.0,1.8,200.0,3,4.79,5.57
,1427,22.8,15.8,3.2,360.0,5,6.16,6.17
,1428,24.0,16.1,4.1,800.0,6,4.45,6.81
,1429,22.4,15.0,2.6,540.0,5,3.82,6.17
,1430,21.3,14.0,1.9,370.0,4,4.79,5.61
,1431,23.0,16.0,3.4,599.0,5,5.92,6.17
,1432,21.8,14.8,2.4,420.0,4,5.92,5.61
,1433,19.0,12.0,2.4,360.0,4,5.92,5.61
,1434,17.7,10.8,2.1,540.0,5,5.92,6.17
,1435,20.8,13.8,2.4,320.0,4,3.82,5.61
,1436,23.8,16.0,4.0,660.0,5,6.24,6.17
,1437,21.2,13.8,2.4,300.0,4,4.45,5.61
,1438,21.8,13.8,2.2,322.0,4,4.45,5.61
,1439,19.8,14.2,1.3,220.0,4,5.92,5.61
,1440,17.6,10.8,2.4,180.0,3,3.82,5.57
,1441,17.8,10.8,2.6,200.0,5,3.82,6.17
,1442,17.6,10.8,3.2,320.0,5,6.24,6.17
,1443,17.6,10.8,3.6,500.0,5,6.40,6.17
,1444,21.4,14.9,1.8,358.0,4,3.34,5.61
,1445,17.6,10.6,3.6,360.0,5,4.45,6.17
,1446,17.6,10.8,2.0,160.0,3,4.45,5.57
,1447,17.6,10.8,1.8,120.0,3,4.45,5.57
,1448,17.8,10.6,3.8,299.0,5,4.45,6.17
,1449,18.0,11.0,3.5,320.0,5,4.45,6.17
,1450,17.8,10.6,4.2,360.0,6,4.45,6.81
,1451,17.8,10.8,1.8,181.0,3,4.45,5.57
,1452,17.6,10.8,3.0,280.0,5,4.45,6.17
,1453,17.6,10.6,1.2,10.0,2,4.45,5.22
,1454,17.8,10.7,4.1,340.0,6,6.16,6.81
,1455,17.8,10.8,4.0,320.0,5,3.82,6.17
,1456,17.6,10.6,1.4,80.0,3,4.45,5.57
,1457,22.0,14.2,2.0,300.0,4,6.24,5.61
,1458,21.0,16.1,1.7,650.0,5,6.16,6.17
,1459,22.8,15.0,3.2,500.0,5,6.16,6.17
,1460,22.8,14.8,2.4,380.0,4,6.16,5.61
,1461,22.9,15.0,3.1,480.0,5,3.82,6.17
,1462,21.6,14.0,1.8,280.0,4,4.45,5.61
,1463,21.8,13.8,2.4,358.0,4,4.45,5.61
