sku	fnsku	asin	product-name	condition	your-price	mfn-listing-exists	mfn-fulfillable-quantity	afn-listing-exists	afn-warehouse-quantity	afn-fulfillable-quantity	afn-unsellable-quantity	afn-reserved-quantity	afn-total-quantity	per-unit-volume	afn-inbound-working-quantity	afn-inbound-shipped-quantity	afn-inbound-receiving-quantity	afn-researching-quantity	afn-reserved-future-supply	afn-future-supply-buyable	afn-fulfillable-quantity-local	afn-fulfillable-quantity-remote
LBM-03.23-8,75-B002EQQ11K	X001QM06DZ	B002EQQ11K	MIZANI O Miz Coconut Souffle Soins 226.8 g	New	29.00	No		Yes	0	0	0	0	0	509.8	0	0	0	0	0	0	0	0
LBM-03.23-9,6-B00I0GVX52	X001QM3AF1	B00I0GVX52	Magno Shower Gel 18.3oz./550ml (4Pack)!! by MAGNO by Magno	New	32.63	No		Yes	0	0	0	0	0	5781.52	0	0	0	0	0	0	0	0
LBM-05.22-2,52-B08MN8D1QT	X001KK4COR	B08MN8D1QT	MORFOSE CIRE COIFFANTE ULTRA AQUA PARFUM FRAISE 150ML	New	10.90	No		Yes	0	0	0	0	0	297.1	0	0	0	0	0	0	0	0
LBM-05.22-3,384-B0095UFAJW	X001KK4B89	B0095UFAJW	Jamaican - Shampoing Tingle pour rastas 236.57 ml	New	11.79	No		Yes	0	0	0	0	0	772.16	0	0	0	0	0	0	0	0
LBM-05.22-3,48-B00MUPR7E0	X001KK412Z	B00MUPR7E0	Dabur Amla Hair Oil 200 ml by Dabur	New	13.27	No		Yes	0	0	0	0	0	430	0	0	0	0	0	0	0	0
LBM-05.22-3,588-B018USXDOI	X001KK412F	B018USXDOI	Cantu Care For Kids Leave-In Conditioner 10oz Jar by Cantu	New	23.32	No		Yes	0	0	0	0	0	1422.56	0	0	0	0	0	0	0	0
LBM-05.22-3,84-B07DYYGK7V	X001KK16GJ	B07DYYGK7V	Got2b Ultra Collé Noir 150ml	New	14.22	No		Yes	2	2	0	0	2	604.52	0	0	0	0	0	0	2	0
LBM-05.22-4,14-B00D5UKYMQ	X001KK4B8T	B00D5UKYMQ	Shinning Colors Adore Coloration semi permanente Cheveux roux 118	New	14.79	No		Yes	0	0	0	0	0	200.74	0	0	0	0	0	0	0	0
LBM-05.22-4,14-B01N9LDX7D	X001KK4125	B01N9LDX7D	Cantu Shea Butter For Natural Hair Sulfate Free Hydrating Cream Conditioner 400ml by Cantu	New	14.58	No		Yes	16	11	0	0	16	614.19	0	0	0	5	0	0	11	0
LBM-05.22-5,14-B01LTIAU7Y	X001KIKGCL	B01LTIAU7Y	Cantu Le beurre de karité pour la crème Activator Curl Hydratante cheveux naturels, 12 Ounce	New	15.58	No		Yes	1	0	0	1	1	602.88	0	0	0	0	0	0	0	0
LBM-05.22-5,55-B076V919L1	X001KK4COH	B076V919L1	Huile d'oignon 100% naturelle YARI Onion oil 250 ml	New	16.23	No		Yes	0	0	0	0	0	1263.93	0	0	0	0	0	0	0	0
LBM-05.22-8,91-B01LFQYS4G	X001KK5543	B01LFQYS4G	SHEA MOISTURE Jamaican Black Castor Oil Strengthen & Grow Leave-In Conditioner	New	19.24	No		Yes	0	0	0	0	0	579.28	0	0	0	0	0	0	0	0
LBM-05.22-9-B002EQQ11K	X001KK4B9D	B002EQQ11K	MIZANI O Miz Coconut Souffle Soins 226.8 g	New	27.60	No		Yes	0	0	0	0	0	509.8	0	0	0	0	0	0	0	0
LBM-09.22-21,24-B00MQZ8ESW	X001N4MSHN	B00MQZ8ESW	PALMERS COCOA BUTTER CREAM FORMULA 270g x 3	New	40.00	No		Yes	0	0	0	0	0	2350.56	0	0	0	0	0	0	0	0
LBM-09.22-3,59-B085W3Y478	X001N4Q8Y7	B01A90YRJA	Cantu Care For Kids Après-shampooing démêlant doux pour cheveux texturés - 177 ml	New	13.91	No		Yes	5	3	0	0	5	338.23	0	0	0	2	0	0	3	0
LBM-09.22-3,76-B00QNQ75WG	X001N4NHX7	B00QNQ75WG	ORS Original Root Stimulator Hair Mayonnaise Traitement revitalisant pour cheveux abîmés 226,8 g	New	15.19	No		Yes	0	0	0	0	0	422.46	0	0	0	0	0	0	0	0
LBM-09.22-4,08-B018USXDOI	X001N3BTPB	B018USXDOI	Cantu Care For Kids Leave-In Conditioner 10oz Jar by Cantu	New	18.85	No		Yes	0	0	0	0	0	1422.56	0	0	0	0	0	0	0	0
LBM-09.22-5,7-B001T8HRUI	X001N4NHVT	B001T8HRUI	Luster's Kit Couleur Assouplissement et Soin Nourrissant Short Looks Colorlaxer 3-en-1 Couleur Noir Semi-Permanente	New	17.80	No		Yes	9	9	0	0	9	1336.37	0	0	0	0	0	0	9	0
LBM-09.22-5,76-B0178H2MFS	X001N4MSIH	B0178H2MFS	Cantu Natural Hair Wave Whip Curling Mousse 8.4oz by Cantu	New	35.80	No		Yes	10	10	0	0	10	2233.72	0	0	0	0	0	0	10	0
LBM-09.22-6,6-B075ZZDH66	X001N4Q8ZL	B075ZZDH66	PARIS FAIR & WHITE So White! GEL DOUCHE EXFOLIANT | GOLD | 940ml | Nettoie et exfolie la peau	New	21.00	No		Yes	0	0	0	0	0	1767.34	0	0	0	0	0	0	0	0
LBM-11.22-5,13-B000VXG3XY	X001OBKL6F	B000VXG3XY	Avlon Keracare 1st Lather Shampoo , 240ml	New	16.37	No		Yes	4	4	0	0	4	419.51	0	0	0	0	0	0	4	0
LBM-12.21-2,46-B08MN8D1QT	X001HYMXT7	B08MN8D1QT	MORFOSE CIRE COIFFANTE ULTRA AQUA PARFUM FRAISE 150ML	New	11.80	No		Yes	0	0	0	0	0	297.1	0	0	0	0	0	0	0	0
LBM-12.21-3,3-B0051VVJC6	X001HYR2LV	B0051VVJC6	Dabur Huile pour Cheveux au Jasmin Amla 200 ml	New	10.64	No		Yes	0	0	0	0	0	472.93	0	0	0	0	0	0	0	0
LBM-12.21-3,59-B000GCVVWS	X001HWD0R3	B000GCVVWS	Palmer's Hair Food Formula Baume de Soin Capillaire Sans Rincage Longueurs et Pointes 150 g	New	13.15	No		Yes	0	0	0	0	0	322.17	0	0	0	0	0	0	0	0
LBM-12.21-4,62-B07CVPVTCK	X001HYQYIX	B07CVPVTCK	African Pride Moisture Miracle Shea Butter & Flaxseed Oil Moisturize & Define Curling Cream	New	13.49	No		Yes	0	0	0	0	0	507.02	0	0	0	0	0	0	0	0
LBM-12.21-4,68-B00OEVFT34	X001HWCTV1	B00OEVFT34	Palmer's Peau Succès Nettoyage En Profondeur Visage Astringent Avec Vitamine E 250ml	New	19.80	No		Yes	0	0	0	0	0	434.91	0	0	0	0	0	0	0	0
MORI-04.23-130-B07NW5LYCS	X001R8L0BZ	B07NW5LYCS	Etest Machine AGC2 / 2 vitesse noir GATB	New	361.67	No		Yes	1	1	0	0	1	4157.4	0	0	0	0	0	0	1	0
MORI-06.22-163-B07NW5LYCS	X001KVA6QJ	B07NW5LYCS	Etest Machine AGC2 / 2 vitesse noir GATB	New	229.30	No		Yes	0	0	0	0	0	4157.4	0	0	0	0	0	0	0	0
MORI-08.22-142-B07NW5LYCS	X001MD1321	B07NW5LYCS	Etest Machine AGC2 / 2 vitesse noir GATB	New	193.27	No		Yes	0	0	0	0	0	4157.4	0	0	0	0	0	0	0	0
Maxilivres-sept.20-5-001	X001878AEF	236812120X	L'année du flamant rose	New	14.18	No		Yes	0	0	0	0	0	334.46	0	0	0	0	0	0	0	0
NOIS-04.23-1,25-B00D3HXCXE	X001RANKX9	B00D3HXCXE	JOHNSON’S Baby Huile 300 ml	New	10.61	No		Yes	0	0	0	0	0	441.63	0	0	0	0	0	0	0	0
NOIS-04.23-10,74-B07NSMBVYS	X001RAJAZL	B07NSMBVYS	Harnais anti-traction HALTI, Taille S, Pour que votre chien arrête de tirer sur sa laisse, Réfléchissant sangle de poitrail et des pattes avant rembourrée, Harnais de anti-traction pour petits chiens	New	26.42	No		Yes	3	3	0	0	3	858.52	0	0	0	0	0	0	3	0
NOIS-04.23-11,22-B0002AR164	X001RAJB37	B0002AR164	KONG - Classic Dog Toy - Caoutchouc Naturel Résistant - Jouet à Mordre, Chasser et Rapporter - Pour Chien XXL	New	25.99	No		Yes	0	0	0	0	0	3108.3	0	0	0	0	0	0	0	0
NOIS-04.23-12,74-B07Q7DSWF4	X001RAKPB9	B07Q7DSWF4	Harnais anti-traction HALTI, Taille L, Pour que votre grand chien arrête de tirer sur sa laisse, Réfléchissant sangle de poitrail et des pattes avant rembourrée	New	31.04	No		Yes	2	2	0	0	2	1650.83	0	0	0	0	0	0	2	0
NOIS-04.23-13,3-B005184AG6	X001RAHDX7	B005184AG6	Muselière BASKERVILLE ULTRA, Taille 6, Conception Breveté Sans Cruauté, Chien Peut Pantalon et Boire, Empêche les Morsures, Chasse à la Faune, Museau d'Entraînement Respirant pour Grands Chiens	New	32.50	No		Yes	0	0	0	0	0	8179.28	0	0	0	0	0	0	0	0
NOIS-04.23-14,99-B07SMGZY3S	X001RANK1V	B07SMGZY3S	HT26 Soin multi-hydratant nourrissant	New	39.99	No		Yes	0	0	0	0	0	887.2	0	0	0	0	0	0	0	0
NOIS-04.23-2,02-B000OOCLAY	X001RAJB3H	B000OOCLAY	Tropical Naturals Dudu Osun Savon Noir 150 g	New	11.14	No		Yes	5	5	0	0	5	685.8	0	0	0	0	0	0	5	0
NOIS-04.23-2,83-B00ZXBKH0Y	X001RANP93	B00ZXBKH0Y	Soft & Sheen Carson Sportin Waves, soin des cheveux et du cuir chevelu – 99,2 g.	New	13.43	No		Yes	0	0	0	0	0	253.18	0	0	0	0	0	0	0	0
NOIS-04.23-26,59-B000CR1FHI	X001RAJE6L	B000CR1FHI	Oster Tête de Coupe pour Chien Nr.5 F L 6,3 mm	New	52.81	No		Yes	2	2	0	0	2	175.83	0	0	0	0	0	0	2	0
NOIS-04.23-3,61-B0059WT0UA	X001RANJT9	B0059WT0UA	Johnson's Baby Lotion - 500ml by Johnson & Johnson	New	15.80	No		Yes	0	0	0	0	0	6520.74	0	0	0	0	0	0	0	0
NOIS-04.23-4,08-B005N75PPK	X001RANPB1	B005N75PPK	Miss Antilles International Shampooing Revitalisant Coco 250 ml	New	15.28	No		Yes	3	3	0	0	3	420.16	0	0	0	0	0	0	3	0
NOIS-04.23-4,9-B003E7UNE4	X001RANJML	B003E7UNE4	Eco Styler Olive Oil Styling Gel 946 ml	New	16.99	No		Yes	0	0	0	0	0	1872.71	0	0	0	0	0	0	0	0
NOIS-04.23-4,95-B00O4EEXCE	X001RANP8T	B00O4EEXCE	Trimmer Ideal Dog Fin Rouge 19 Dents	New	12.00	No		Yes	0	0	0	0	0	120.61	0	0	0	0	0	0	0	0
NOIS-04.23-56,56-B08X4Q7HRN	X001RAKPAF	B08X4Q7HRN	Lovebox Couleur & Photo - Boîte à Amour connectée - Prise Europe	New	139.99	No		Yes	0	0	0	0	0	1379.46	0	0	0	0	0	0	0	0
NOIS-04.23-7,95-B018USXDOI	X001RAKPU5	B018USXDOI	Cantu Care For Kids Leave-In Conditioner 10oz Jar by Cantu	New	23.66	No		Yes	0	0	0	0	0	1422.56	0	0	0	0	0	0	0	0
NOIS-04.23-8,26-B0058XX3BW	X001RANK3J	B0058XX3BW	Licol HALTI, Taille 0, Noir, Pour que votre chien arrête de tirer sur sa laisse, Facile à enfiler, Partie entièrement matelassée sur le museau, Réglable, Colliers anti-traction pour petits chiens	New	22.04	No		Yes	7	7	0	0	7	797.56	0	0	0	0	0	0	7	0
NOIS-04.23-8,34-B004XNLCGG	X001RAHDJV	B004XNLCGG	Licol HALTI, Taille 1, Noir, Pour que votre chien arrête de tirer sur sa laisse, Facile à enfiler, Partie entièrement matelassée sur le museau, Réglable, Colliers anti-traction pour petits chiens	New	22.18	No		Yes	0	0	0	0	0	847.7	0	0	0	0	0	0	0	0
NOIS-04.23-8,34-B005D4O0OA	X001RAJB9B	B005D4O0OA	Muselière BASKERVILLE ULTRA, Taille 2, Conception Breveté Sans Cruauté, Chien Peut Pantalon et Boire, Empêche les Morsures, Chasse à la Faune, Museau d'Entraînement Respirant pour petits Chiens	New	22.68	No		Yes	0	0	0	0	0	1254.43	0	0	0	0	0	0	0	0
NOIS-04.23-8,87-B005MJ65Z8	X001RAP1TP	B005MJ65Z8	Muselière BASKERVILLE ULTRA, Taille 3, Conception Breveté Sans Cruauté, Chien Peut Pantalon et Boire, Empêche les Morsures, Chasse à la Faune, Muselière d'Entraînement pour Chiens de Taille Moyenne	New	24.19	No		Yes	0	0	0	0	0	2080.99	0	0	0	0	0	0	0	0
NOIS-04.23-9,54-B005NZLBEG	X001RAJBF5	B005NZLBEG	SANITERPEN Destructeur d'Odeurs pour Chats 750 ml	New	13.49	No		Yes	0	0	0	0	0	1886.97	0	0	0	0	0	0	0	0
ORNI-06.23-1,85-B004RATTUG	X001STH87N	B004RATTUG	Royal Canin Educ Gâteries de soutien nutritionnel	New	8.21	No		Yes	0	0	0	0	0	339.7	0	0	0	0	0	0	0	0
ORNI-06.23-29,4-B005LH2FA0	X001STFWVR	B005LH2FA0	ROYAL CANIN Educ Dry Mix Lot de 30 croquettes pour Chien 50 g	New	62.24	No		Yes	0	0	0	0	0	7799.26	0	0	0	0	0	0	0	0
ORNI-06.23-29,4-B0089C15XC	X001STG15N	B0089C15XC	ROYAL CANIN Educ Chien 30 x 50 g	New	66.04	No		Yes	0	0	0	0	0	9983.98	0	0	0	0	0	0	0	0
ORNIBIRD-03.23-4,75-B00OHVDP5K	X001QSKT4F	B00OHVDP5K	Royal Canin Educ | Pack de 5 | 5 x 50 g | Complément Alimentaire pour Chiens | Récompense hypocalorique pour l'éducation et l'entraînement | avec Complexe de vitamines pour Soutenir Les cellules	New	17.62	No		Yes	0	0	0	0	0	1552.18	0	0	0	0	0	0	0	0
PASS-04.22-2,88-B07J552VCG	X001JUIZ55	B07J552VCG	NIVEA Labello Cherry Shine (1 X 5,5 Ml), Baume Ã€ Lèvres Enrichi En Huiles Naturelles Et Pigments Brillants , Soin Des Lèvres Hydratation Longue Durée Pendant 24H	New	7.99	No		Yes	0	0	0	0	0	245.31	0	0	0	0	0	0	0	0
PASS-04.22-2,88-B07J5CP6SC	X001JUIZ5Z	B07J5CP6SC	Labello Baumes à lèvres Peach Shine 4,8 g	New	9.00	No		Yes	10	10	0	0	10	2.13	0	0	0	0	0	0	10	0
PASS-04.22-2,88-B07J5CP6ST	X001JULDRH	B07J5CP6ST	NIVEA Labello Vanilla Buttercream (2 x 5,5 ml), Baume à lèvres enrichi en huiles naturelles, Soin des lèvres Hydratation longue durée pendant 24H	New	9.14	No		Yes	0	0	0	0	0	194.51	0	0	0	0	0	0	0	0
PASS-04.22-2,88-B07J62NGTS	X001JULDR7	B07J62NGTS	NIVEA Labello Cherry Shine (2 x 5,5 ml), Baume à lèvres enrichi en huiles naturelles et pigments brillants , Soin des lèvres Hydratation longue durée pendant 24H	New	9.90	No		Yes	0	0	0	0	0	107.99	0	0	0	0	0	0	0	0
POWE-04.22-13,09-B07H7FK19F-2	X001S9PX93	B07H7FK19F	Hydralin Quotidien - Pour prendre soin de votre intimité jour après jour - Lot de 2 x 400ml	New	29.95	No		Yes	0	0	0	0	0	1910.9	0	0	0	0	0	0	0	0
PRAD-04.23-12,18-B00VFXDJK4	X001R99AD9	B00VFXDJK4	SPORTS AKILEÏNE® - NOK - Crema Anti-Fricción - Prevención de Ampollas e Irritaciones - Formato 3x75ml	New	31.99	No		Yes	1	1	0	0	1	1051.07	0	0	0	0	0	0	1	0
SOCA-07.22-1,2-B082VQLVL2	X001LR0761	B082VQLVL2	Le Petit Marseillais Après-shampoing Cheveux Ternes sans Eclats / Vinaigre de 3 Fleurs et Lait D'amande Tube 200 ml	New	9.12	No		Yes	69	69	0	0	69	431.96	0	0	0	0	0	0	69	0
SOCA-07.22-2,4-B082VVYPVR	X001LQXNNL	B082VVYPVR	Neutrogena Hydro Boost Gel Crème Désaltérant Corps à l'Acide Hyaluronique, Soin Hydratant Corps, 250 ml	New	8.72	No		Yes	0	0	0	0	0	534.22	0	0	0	0	0	0	0	0
SOCA-07.22-3,6-B01BWKIV3Y	X001LQYH3L	B01BWKIV3Y	Le Petit Marseillais Eclat Couleur Après Shampooing Grenade + Argan Tube 200 ml - Lot de 3	New	14.73	No		Yes	0	0	0	0	0	1980.05	0	0	0	0	0	0	0	0
SOCA-07.22-9,96-B01K1P3JCY	X001LR0G7V	B01K1P3JCY	Calgon Pastilles 3en1 Anticalcaire Nettoyant Lave-Linge (17 Tablettes - Lot de 2)	New	23.87	No		Yes	1	1	0	0	1	3634.16	0	0	0	0	0	0	1	0
